gene_id,gene_name
Zm00001eb008380,Zm00001eb008380
Zm00001eb008400,pco073966
Zm00001eb008410,Zm00001eb008410
Zm00001eb008420,remo1
Zm00001eb008430,Zm00001eb008430
Zm00001eb008440,umc1711
Zm00001eb008450,Zm00001eb008450
Zm00001eb008460,Zm00001eb008460
Zm00001eb008470,Zm00001eb008470
Zm00001eb008480,Zm00001eb008480
Zm00001eb008490,Zm00001eb008490
Zm00001eb008500,IDP4048
Zm00001eb008510,Zm00001eb008510
Zm00001eb008520,Zm00001eb008520
Zm00001eb008530,Zm00001eb008530
Zm00001eb008540,Zm00001eb008540
Zm00001eb008550,pco109407
Zm00001eb008560,Zm00001eb008560
Zm00001eb008570,Zm00001eb008570
Zm00001eb008580,Zm00001eb008580
Zm00001eb008590,si606074b10a
Zm00001eb008600,Zm00001eb008600
Zm00001eb008610,Zm00001eb008610
Zm00001eb008620,pzb01957
Zm00001eb008630,Zm00001eb008630
Zm00001eb008640,Zm00001eb008640
Zm00001eb008650,Zm00001eb008650
Zm00001eb008660,pco107465a
Zm00001eb008670,Zm00001eb008670
Zm00001eb008680,ifa1
Zm00001eb008690,zmm14
Zm00001eb008700,bnlg1007
Zm00001eb008710,Zm00001d028219
Zm00001eb008720,Zm00001eb008720
Zm00001eb008730,atp4
Zm00001eb008740,Zm00001eb008740
Zm00001eb008750,Zm00001eb008750
Zm00001eb008770,Zm00001eb008770
Zm00001eb008780,Zm00001eb008780
Zm00001eb008790,mate3
Zm00001eb008800,Zm00001eb008800
Zm00001eb008810,stp2
Zm00001eb008820,Zm00001eb008820
Zm00001eb008830,Zm00001eb008830
Zm00001eb008850,sod1
Zm00001eb008860,Zm00001eb008860
Zm00001eb008870,Zm00001eb008870
Zm00001eb008880,exo2
Zm00001eb008890,Zm00001eb008890
Zm00001eb008900,Zm00001eb008900
Zm00001eb008910,IDP810
Zm00001eb008920,kcs28
Zm00001eb008930,GRMZM2G111324
Zm00001eb008940,Zm00001eb008940
Zm00001eb008950,Zm00001eb008950
Zm00001eb008960,Zm00001eb008960
Zm00001eb008970,drg3
Zm00001eb008980,pco064372
Zm00001eb008990,Zm00001eb008990
Zm00001eb009000,Zm00001eb009000
Zm00001eb009010,Zm00001eb009010
Zm00001eb009020,Zm00001eb009020
Zm00001eb009030,Zm00001eb009030
Zm00001eb009040,Zm00001eb009040
Zm00001eb009050,Zm00001eb009050
Zm00001eb009060,IDP4752
Zm00001eb009070,Zm00001eb009070
Zm00001eb009080,Zm00001eb009080
Zm00001eb009090,gln6
Zm00001eb009100,IDP8345
Zm00001eb009110,Zm00001eb009110
Zm00001eb009120,Zm00001eb009120
Zm00001eb009130,Zm00001eb009130
Zm00001eb009140,crr8
Zm00001eb009150,Zm00001eb009150
Zm00001eb009160,Zm00001eb009160
Zm00001eb009170,hsftf14
Zm00001eb009210,Zm00001eb009210
Zm00001eb009230,Zm00001eb009230
Zm00001eb009240,Zm00001eb009240
Zm00001eb009250,Zm00001eb009250
Zm00001eb009260,Zm00001eb009260
Zm00001eb009270,Zm00001eb009270
Zm00001eb009280,Zm00001eb009280
Zm00001eb009290,Zm00001eb009290
Zm00001eb009300,Zm00001eb009300
Zm00001eb009310,Zm00001eb009310
Zm00001eb009320,Zm00001eb009320
Zm00001eb009340,aos2
Zm00001eb009360,Zm00001eb009360
Zm00001eb009370,Zm00001eb009370
Zm00001eb009380,Zm00001eb009380
Zm00001eb009390,Zm00001eb009390
Zm00001eb009400,Zm00001eb009400
Zm00001eb009410,Zm00001eb009410
Zm00001eb009420,Zm00001eb009420
Zm00001eb009430,Zm00001eb009430
Zm00001eb009460,Zm00001eb009460
Zm00001eb009470,Zm00001eb009470
Zm00001eb009480,Zm00001eb009480
Zm00001eb009490,Zm00001eb009490
Zm00001eb009500,Zm00001eb009500
Zm00001eb009510,Zm00001eb009510
Zm00001eb009520,Zm00001eb009520
Zm00001eb009530,Zm00001eb009530
Zm00001eb009540,IDP7238
Zm00001eb009550,hb45
Zm00001eb009560,Zm00001eb009560
Zm00001eb009570,sro1
Zm00001eb009580,Zm00001eb009580
Zm00001eb009590,Zm00001eb009590
Zm00001eb009600,drg5
Zm00001eb009610,Zm00001eb009610
Zm00001eb009620,zim22
Zm00001eb009630,Zm00001eb009630
Zm00001eb009640,umc2383a
Zm00001eb009650,Zm00001eb009650
Zm00001eb009660,Zm00001eb009660
Zm00001eb009670,Zm00001eb009670
Zm00001eb009690,Zm00001eb009690
Zm00001eb009700,Zm00001eb009700
Zm00001eb009710,Zm00001eb009710
Zm00001eb009730,brs1
Zm00001eb009750,Zm00001eb009750
Zm00001eb009760,Zm00001eb009760
Zm00001eb009770,Zm00001eb009770
Zm00001eb009780,TIDP3265
Zm00001eb009800,Zm00001eb009800
Zm00001eb009810,IDP2385
Zm00001eb009820,Zm00001eb009820
Zm00001eb009830,Zm00001eb009830
Zm00001eb009840,Zm00001eb009840
Zm00001eb009850,Zm00001eb009850
Zm00001eb009860,Zm00001eb009860
Zm00001eb009870,Zm00001eb009870
Zm00001eb009880,Zm00001eb009880
Zm00001eb009890,pco113850
Zm00001eb009900,Zm00001eb009900
Zm00001eb009910,Zm00001eb009910
Zm00001eb009920,Zm00001eb009920
Zm00001eb009930,Zm00001eb009930
Zm00001eb009940,Zm00001eb009940
Zm00001eb009950,Zm00001eb009950
Zm00001eb009960,Zm00001eb009960
Zm00001eb009970,Zm00001eb009970
Zm00001eb009980,Zm00001eb009980
Zm00001eb009990,Zm00001eb009990
Zm00001eb010000,Zm00001eb010000
Zm00001eb010010,Zm00001eb010010
Zm00001eb010020,Zm00001eb010020
Zm00001eb010030,cdo1387b(emp70)
Zm00001eb010040,dmas1
Zm00001eb010050,cchh25
Zm00001eb010060,Zm00001eb010060
Zm00001eb010070,umc2561
Zm00001eb010080,Zm00001eb010080
Zm00001eb010090,Zm00001eb010090
Zm00001eb010100,Zm00001eb010100
Zm00001eb010110,Zm00001eb010110
Zm00001eb010130,pap19
Zm00001eb010140,pap20
Zm00001eb010150,pco147635a
Zm00001eb010160,Zm00001eb010160
Zm00001eb010170,Zm00001eb010170
Zm00001eb010180,Zm00001eb010180
Zm00001eb010190,bzip115
Zm00001eb010200,toc35
Zm00001eb010210,Zm00001eb010210
Zm00001eb010220,Zm00001eb010220
Zm00001eb010230,Zm00001eb010230
Zm00001eb010240,Zm00001eb010240
Zm00001eb010250,Zm00001eb010250
Zm00001eb010260,Zm00001eb010260
Zm00001eb010270,mybr59
Zm00001eb010280,mybr59
Zm00001eb010290,Zm00001eb010290
Zm00001eb010300,Zm00001eb010300
Zm00001eb010310,Zm00001eb010310
Zm00001eb010320,Zm00001eb010320
Zm00001eb010330,Zm00001eb010330
Zm00001eb010340,Zm00001eb010340
Zm00001eb010350,Zm00001eb010350
Zm00001eb010360,Zm00001eb010360
Zm00001eb010370,adf5
Zm00001eb010380,Zm00001eb010380
Zm00001eb010390,Zm00001eb010390
Zm00001eb010400,Zm00001eb010400
Zm00001eb010410,acb5
Zm00001eb010420,xyl5
Zm00001eb010440,Zm00001eb010440
Zm00001eb010450,Zm00001eb010450
Zm00001eb010460,aic3
Zm00001eb010470,Zm00001eb010470
Zm00001eb010480,Zm00001eb010480
Zm00001eb010490,Zm00001eb010490
Zm00001eb010500,kcs11
Zm00001eb010530,hsp26
Zm00001eb010540,Zm00001eb010540
Zm00001eb010550,si605033d01
Zm00001eb010560,Zm00001eb010560
Zm00001eb010570,lbd3
Zm00001eb010590,Zm00001eb010590
Zm00001eb010600,Zm00001eb010600
Zm00001eb010610,Zm00001eb010610
Zm00001eb010620,atg9
Zm00001eb010630,Zm00001eb010630
Zm00001eb010640,Zm00001eb010640
Zm00001eb010650,Zm00001eb010650
Zm00001eb010660,Zm00001eb010660
Zm00001eb010680,Zm00001eb010680
Zm00001eb010690,pco111553
Zm00001eb010700,Zm00001eb010700
Zm00001eb010710,Zm00001eb010710
Zm00001eb010720,Zm00001eb010720
Zm00001eb010730,Zm00001eb010730
Zm00001eb010740,pco125364
Zm00001eb010750,Zm00001eb010750
Zm00001eb010760,Zm00001eb010760
Zm00001eb010770,ca5p11
Zm00001eb010780,Zm00001eb010780
Zm00001eb010790,Zm00001eb010790
Zm00001eb010800,Zm00001eb010800
Zm00001eb010810,IDP6029
Zm00001eb010820,Zm00001eb010820
Zm00001eb010830,Zm00001eb010830
Zm00001eb010840,Zm00001eb010840
Zm00001eb010850,Zm00001eb010850
Zm00001eb010860,Zm00001eb010860
Zm00001eb010870,Zm00001eb010870
Zm00001eb010890,umc2397
Zm00001eb010900,pmk1
Zm00001eb010910,bnlg1484
Zm00001eb010940,Zm00001eb010940
Zm00001eb010950,Zm00001eb010950
Zm00001eb010960,Zm00001eb010960
Zm00001eb010980,pco141386
Zm00001eb010990,Zm00001eb010990
Zm00001eb011000,Zm00001eb011000
Zm00001eb011010,tpl2
Zm00001eb011020,Zm00001eb011020
Zm00001eb011030,Zm00001eb011030
Zm00001eb011040,Zm00001eb011040
Zm00001eb011050,Zm00001eb011050
Zm00001eb011060,Zm00001eb011060
Zm00001eb011070,farl1
Zm00001eb011080,pck1
Zm00001eb011090,Zm00001eb011090
Zm00001eb011100,Zm00001eb011100
Zm00001eb011110,IDP180
Zm00001eb011120,Zm00001eb011120
Zm00001eb011140,Zm00001eb011140
Zm00001eb011150,Zm00001eb011150
Zm00001eb011160,Zm00001eb011160
Zm00001eb011170,Zm00001eb011170
Zm00001eb011180,Zm00001eb011180
Zm00001eb011190,Zm00001eb011190
Zm00001eb011200,Zm00001eb011200
Zm00001eb011210,Zm00001eb011210
Zm00001eb011220,Zm00001eb011220
Zm00001eb011230,cl4190_1
Zm00001eb011240,Zm00001eb011240
Zm00001eb011250,Zm00001eb011250
Zm00001eb011270,Zm00001eb011270
Zm00001eb011280,Zm00001eb011280
Zm00001eb011290,Zm00001eb011290
Zm00001eb011300,pza03344
Zm00001eb011310,Zm00001eb011310
Zm00001eb011320,IDP6057
Zm00001eb011330,Zm00001eb011330
Zm00001eb011340,Zm00001eb011340
Zm00001eb011350,Zm00001eb011350
Zm00001eb011360,Zm00001eb011360
Zm00001eb011370,bhlh56
Zm00001eb011380,TIDP3455
Zm00001eb011410,Zm00001eb011410
Zm00001eb011420,cl35724_1
Zm00001eb011430,Zm00001eb011430
Zm00001eb011440,Zm00001eb011440
Zm00001eb011450,Zm00001eb011450
Zm00001eb011460,mmp66
Zm00001eb011470,Zm00001eb011470
Zm00001eb011480,mkkk11
Zm00001eb011490,IDP701
Zm00001eb011500,Zm00001eb011500
Zm00001eb011510,Zm00001eb011510
Zm00001eb011520,Zm00001eb011520
Zm00001eb011530,Zm00001eb011530
Zm00001eb011550,ereb4
Zm00001eb011560,gras61
Zm00001eb011570,Zm00001eb011570
Zm00001eb011580,Zm00001eb011580
Zm00001eb011590,Zm00001eb011590
Zm00001eb011600,Zm00001eb011600
Zm00001eb011610,Zm00001eb011610
Zm00001eb011620,Zm00001eb011620
Zm00001eb011630,Zm00001eb011630
Zm00001eb011640,tlc1
Zm00001eb011650,Zm00001eb011650
Zm00001eb011670,pco121713
Zm00001eb011680,Zm00001eb011680
Zm00001eb011700,si486090a03
Zm00001eb011720,IDP329
Zm00001eb011730,IDP92
Zm00001eb011750,Zm00001eb011750
Zm00001eb011760,Zm00001eb011760
Zm00001eb011770,Zm00001eb011770
Zm00001eb011780,coi4
Zm00001eb011800,Zm00001eb011800
Zm00001eb011810,Zm00001eb011810
Zm00001eb011820,AY109929
Zm00001eb011830,Zm00001eb011830
Zm00001eb011840,limtf1
Zm00001eb011850,Zm00001eb011850
Zm00001eb011860,Zm00001eb011860
Zm00001eb011870,Zm00001eb011870
Zm00001eb011880,Zm00001eb011880
Zm00001eb011890,Zm00001eb011890
Zm00001eb011900,hsp9
Zm00001eb011910,Zm00001eb011910
Zm00001eb011920,pco106297a
Zm00001eb011930,hsp11
Zm00001eb011940,fbp2
Zm00001eb011950,umc2185
Zm00001eb011960,Zm00001eb011960
Zm00001eb011970,limtf2
Zm00001eb011980,prh26
Zm00001eb011990,Zm00001eb011990
Zm00001eb012000,atg1b
Zm00001eb012010,Zm00001eb012010
Zm00001eb012020,umc1397
Zm00001eb012030,Zm00001eb012030
Zm00001eb012040,Zm00001eb012040
Zm00001eb012060,AY110052
Zm00001eb012070,Zm00001eb012070
Zm00001eb012080,Zm00001eb012080
Zm00001eb012090,csd1
Zm00001eb012100,Zm00001eb012100
Zm00001eb012120,cl63011_1
Zm00001eb012130,sig2
Zm00001eb012140,pco070745
Zm00001eb012150,Zm00001eb012150
Zm00001eb012160,Zm00001eb012160
Zm00001eb012180,Zm00001eb012180
Zm00001eb012190,Zm00001eb012190
Zm00001eb012200,csu859(gol)
Zm00001eb012210,Zm00001eb012210
Zm00001eb012220,si605022b11
Zm00001eb012240,Zm00001eb012240
Zm00001eb012250,lac11
Zm00001eb012260,Zm00001eb012260
Zm00001eb012270,pco074808a
Zm00001eb012280,gras67
Zm00001eb012290,Zm00001eb012290
Zm00001eb012300,Zm00001eb012300
Zm00001eb012310,ibp2
Zm00001eb012320,Zm00001eb012320
Zm00001eb012330,Zm00001eb012330
Zm00001eb012340,blk5
Zm00001eb012350,Zm00001eb012350
Zm00001eb012360,Zm00001eb012360
Zm00001eb012370,Zm00001eb012370
Zm00001eb012380,Zm00001eb012380
Zm00001eb012390,Zm00001eb012390
Zm00001eb012400,Zm00001eb012400
Zm00001eb012410,npi242b
Zm00001eb012420,Zm00001eb012420
Zm00001eb012430,Zm00001eb012430
Zm00001eb012440,dof30
Zm00001eb012450,Zm00001eb012450
Zm00001eb012460,Zm00001eb012460
Zm00001eb012470,hsp70_6
Zm00001eb012480,Zm00001eb012480
Zm00001eb012490,Zm00001eb012490
Zm00001eb012500,Zm00001eb012500
Zm00001eb012510,hsp70_3
Zm00001eb012530,IDP7291
Zm00001eb012540,AY106592
Zm00001eb012550,pco065024
Zm00001eb012560,Zm00001eb012560
Zm00001eb012570,wusl1032
Zm00001eb012580,tgd1
Zm00001eb012590,Zm00001eb012590
Zm00001eb012600,IDP7168
Zm00001eb012610,Zm00001eb012610
Zm00001eb012620,Zm00001eb012620
Zm00001eb012630,Zm00001eb012630
Zm00001eb012640,Zm00001eb012640
Zm00001eb012650,IDP8216
Zm00001eb012660,Zm00001eb012660
Zm00001eb012670,pco075894
Zm00001eb012680,Zm00001eb012680
Zm00001eb012690,Zm00001eb012690
Zm00001eb012700,znf4
Zm00001eb012710,pco077271b
Zm00001eb012720,Zm00001eb012720
Zm00001eb012740,Zm00001eb012740
Zm00001eb012750,Zm00001eb012750
Zm00001eb012760,Zm00001eb012760
Zm00001eb012770,Zm00001eb012770
Zm00001eb012780,Zm00001eb012780
Zm00001eb012790,Zm00001eb012790
Zm00001eb012800,Zm00001eb012800
Zm00001eb012820,Zm00001eb012820
Zm00001eb012830,Zm00001eb012830
Zm00001eb012840,Zm00001eb012840
Zm00001eb012850,Zm00001eb012850
Zm00001eb012860,cap2
Zm00001eb012870,Zm00001eb012870
Zm00001eb012880,Zm00001eb012880
Zm00001eb012890,Zm00001eb012890
Zm00001eb012900,Zm00001eb012900
Zm00001eb012910,gst50
Zm00001eb012920,gst49
Zm00001eb012930,saf1
Zm00001eb012940,Zm00001eb012940
Zm00001eb012950,umc1479
Zm00001eb012960,Zm00001eb012960
Zm00001eb012970,Zm00001eb012970
Zm00001eb012980,pco115659
Zm00001eb012990,Zm00001eb012990
Zm00001eb013000,Zm00001eb013000
Zm00001eb013010,Zm00001eb013010
Zm00001eb013020,Zm00001eb013020
Zm00001eb013030,Zm00001eb013030
Zm00001eb013040,spo3
Zm00001eb013060,Zm00001eb013060
Zm00001eb013070,Zm00001eb013070
Zm00001eb013080,apx3
Zm00001eb013090,Zm00001eb013090
Zm00001eb013100,mpk3
Zm00001eb013110,gpm121
Zm00001eb013120,pco085840
Zm00001eb013130,rrm1
Zm00001eb013140,Zm00001eb013140
Zm00001eb013150,IDP112
Zm00001eb013170,Zm00001eb013170
Zm00001eb013180,Zm00001eb013180
Zm00001eb013190,pdi9
Zm00001eb013220,Zm00001eb013220
Zm00001eb013230,AY110640
Zm00001eb013240,Zm00001eb013240
Zm00001eb013250,Zm00001eb013250
Zm00001eb013260,Zm00001eb013260
Zm00001eb013270,akin2
Zm00001eb013280,imd1
Zm00001eb013290,Zm00001eb013290
Zm00001eb013300,Zm00001eb013300
Zm00001eb013310,Zm00001eb013310
Zm00001eb013320,Zm00001eb013320
Zm00001eb013330,Zm00001eb013330
Zm00001eb013340,fad8
Zm00001eb013350,Zm00001eb013350
Zm00001eb013360,Zm00001eb013360
Zm00001eb013370,Zm00001eb013370
Zm00001eb013380,Zm00001eb013380
Zm00001eb013390,Zm00001eb013390
Zm00001eb013410,Zm00001eb013410
Zm00001eb013420,Zm00001eb013420
Zm00001eb013430,asn3
Zm00001eb013440,Zm00001eb013440
Zm00001eb013450,Zm00001eb013450
Zm00001eb013460,Zm00001eb013460
Zm00001eb013470,Zm00001eb013470
Zm00001eb013480,Zm00001eb013480
Zm00001eb013490,Zm00001eb013490
Zm00001eb013500,Zm00001eb013500
Zm00001eb013510,Zm00001eb013510
Zm00001eb013520,pdc3
Zm00001eb013540,Zm00001eb013540
Zm00001eb013550,Zm00001eb013550
Zm00001eb013560,Zm00001eb013560
Zm00001eb013580,Zm00001eb013580
Zm00001eb013590,Zm00001eb013590
Zm00001eb013600,IDP3865
Zm00001eb013610,Zm00001eb013610
Zm00001eb013620,Zm00001eb013620
Zm00001eb013630,Zm00001eb013630
Zm00001eb013640,Zm00001eb013640
Zm00001eb013650,Zm00001eb013650
Zm00001eb013660,IDP643
Zm00001eb013670,ms9
Zm00001eb013680,Zm00001eb013680
Zm00001eb013690,Zm00001eb013690
Zm00001eb013700,TIDP2814
Zm00001eb013710,Zm00001eb013710
Zm00001eb013720,Zm00001eb013720
Zm00001eb013730,Zm00001eb013730
Zm00001eb013740,AY110632
Zm00001eb013750,Zm00001eb013750
Zm00001eb013760,pco095766
Zm00001eb013770,Zm00001eb013770
Zm00001eb013780,pyl7
Zm00001eb013800,Zm00001eb013800
Zm00001eb013810,lac12
Zm00001eb013820,Zm00001eb013820
Zm00001eb013830,Zm00001eb013830
Zm00001eb013840,Zm00001eb013840
Zm00001eb013850,Zm00001eb013850
Zm00001eb013860,Zm00001eb013860
Zm00001eb013870,Zm00001eb013870
Zm00001eb013880,Zm00001eb013880
Zm00001eb013890,ts2
Zm00001eb013900,Zm00001eb013900
Zm00001eb013910,Zm00001eb013910
Zm00001eb013920,Zm00001eb013920
Zm00001eb013930,Zm00001eb013930
Zm00001eb013940,Zm00001eb013940
Zm00001eb013950,Zm00001eb013950
Zm00001eb013970,Zm00001eb013970
Zm00001eb013980,Zm00001eb013980
Zm00001eb013990,drg6
Zm00001eb014000,prp7
Zm00001eb014010,prp6
Zm00001eb014020,pme10
Zm00001eb014030,dek1
Zm00001eb014040,Zm00001eb014040
Zm00001eb014050,Zm00001eb014050
Zm00001eb014060,Zm00001eb014060
Zm00001eb014070,Zm00001eb014070
Zm00001eb014080,Zm00001eb014080
Zm00001eb014090,Zm00001eb014090
Zm00001eb014100,Zm00001eb014100
Zm00001eb014110,Zm00001eb014110
Zm00001eb014120,rth3
Zm00001eb014130,cl8740_1a
Zm00001eb014140,c3h41
Zm00001eb014150,Zm00001eb014150
Zm00001eb014160,Zm00001eb014160
Zm00001eb014170,Zm00001eb014170
Zm00001eb014180,Zm00001eb014180
Zm00001eb014190,Zm00001eb014190
Zm00001eb014210,Zm00001eb014210
Zm00001eb014220,Zm00001eb014220
Zm00001eb014230,Zm00001eb014230
Zm00001eb014240,Zm00001eb014240
Zm00001eb014250,Zm00001eb014250
Zm00001eb014260,p2
Zm00001eb014280,mybr44
Zm00001eb014290,mybr44
Zm00001eb014320,mybr44
Zm00001eb014350,mybr12
Zm00001eb014370,mybr91
Zm00001eb014390,mybr102
Zm00001eb014420,Zm00001eb014420
Zm00001eb014430,p1
Zm00001eb014440,Zm00001eb014440
Zm00001eb014450,Zm00001eb014450
Zm00001eb014460,phd6
Zm00001eb014470,Zm00001eb014470
Zm00001eb014490,AY110240
Zm00001eb014500,Zm00001eb014500
Zm00001eb014510,Zm00001eb014510
Zm00001eb014520,Zm00001eb014520
Zm00001eb014530,Zm00001eb014530
Zm00001eb014540,Zm00001eb014540
Zm00001eb014550,Zm00001eb014550
Zm00001eb014560,Zm00001eb014560
Zm00001eb014570,Zm00001eb014570
Zm00001eb014580,Zm00001eb014580
Zm00001eb014590,bzip24
Zm00001eb014600,Zm00001eb014600
Zm00001eb014610,Zm00001eb014610
Zm00001eb014620,Zm00001eb014620
Zm00001eb014630,IDP6912
Zm00001eb014640,Zm00001eb014640
Zm00001eb014670,Zm00001eb014670
Zm00001eb014680,nas9
Zm00001eb014700,nas2
Zm00001eb014710,Zm00001eb014710
Zm00001eb014720,Zm00001eb014720
Zm00001eb014730,mez3
Zm00001eb014740,Zm00001eb014740
Zm00001eb014750,clpp2
Zm00001eb014760,Zm00001eb014760
Zm00001eb014770,Zm00001eb014770
Zm00001eb014780,Zm00001eb014780
Zm00001eb014790,Zm00001eb014790
Zm00001eb014800,Zm00001eb014800
Zm00001eb014810,hcf3
Zm00001eb014820,hcf3
Zm00001eb014830,Zm00001eb014830
Zm00001eb014840,Zm00001eb014840
Zm00001eb014850,phyB1
Zm00001eb014860,Zm00001eb014860
Zm00001eb014870,AY107489
Zm00001eb014890,Zm00001eb014890
Zm00001eb014900,Zm00001eb014900
Zm00001eb014920,Zm00001eb014920
Zm00001eb014930,Zm00001eb014930
Zm00001eb014940,Zm00001eb014940
Zm00001eb014950,Zm00001eb014950
Zm00001eb014960,Zm00001eb014960
Zm00001eb014970,Zm00001eb014970
Zm00001eb014980,IDP875
Zm00001eb014990,Zm00001eb014990
Zm00001eb015000,Zm00001eb015000
Zm00001eb015010,nad1
Zm00001eb015020,ereb26
Zm00001eb015030,umc2741
Zm00001eb015040,Zm00001eb015040
Zm00001eb015050,Zm00001eb015050
Zm00001eb015060,pco124238
Zm00001eb015070,AY110393
Zm00001eb015080,AW400087
Zm00001eb015090,invan7
Zm00001eb015100,Zm00001eb015100
Zm00001eb015110,Zm00001eb015110
Zm00001eb015120,myb75
Zm00001eb015130,gols1
Zm00001eb015140,Zm00001eb015140
Zm00001eb015150,bzip52
Zm00001eb015160,vq3
Zm00001eb015170,snrk1a3
Zm00001eb015190,Zm00001eb015190
Zm00001eb015200,cal3
Zm00001eb015210,cipk3
Zm00001eb015220,Zm00001eb015220
Zm00001eb015230,sbip2a
Zm00001eb015240,abf5
Zm00001eb015250,vq4
Zm00001eb015260,Zm00001eb015260
Zm00001eb015270,Zm00001eb015270
Zm00001eb015290,Zm00001eb015290
Zm00001eb015300,Zm00001eb015300
Zm00001eb015310,Zm00001eb015310
Zm00001eb015320,wrky32
Zm00001eb015330,pki1
Zm00001eb015340,Zm00001eb015340
Zm00001eb015350,Zm00001eb015350
Zm00001eb015360,Zm00001eb015360
Zm00001eb015370,Zm00001eb015370
Zm00001eb015380,Zm00001eb015380
Zm00001eb015390,IDP7785
Zm00001eb015400,Zm00001eb015400
Zm00001eb015410,Zm00001eb015410
Zm00001eb015420,Zm00001eb015420
Zm00001eb015430,plt4
Zm00001eb015440,eil3
Zm00001eb015450,lim432
Zm00001eb015460,Zm00001eb015460
Zm00001eb015470,Zm00001eb015470
Zm00001eb015480,Zm00001eb015480
Zm00001eb015490,glk26
Zm00001eb015500,hb130
Zm00001eb015510,Zm00001eb015510
Zm00001eb015520,Zm00001eb015520
Zm00001eb015530,Zm00001eb015530
Zm00001eb015540,umc1452
Zm00001eb015550,Zm00001eb015550
Zm00001eb015560,Zm00001eb015560
Zm00001eb015570,nactf11
Zm00001eb015580,Zm00001eb015580
Zm00001eb015590,Zm00001eb015590
Zm00001eb015600,Zm00001eb015600
Zm00001eb015610,Zm00001eb015610
Zm00001eb015620,IDP7537
Zm00001eb015630,nactf44
Zm00001eb015640,Zm00001eb015640
Zm00001eb015650,Zm00001eb015650
Zm00001eb015660,IDP1653a
Zm00001eb015670,Zm00001eb015670
Zm00001eb015680,Zm00001eb015680
Zm00001eb015690,Zm00001eb015690
Zm00001eb015700,Zm00001eb015700
Zm00001eb015710,Zm00001eb015710
Zm00001eb015720,Zm00001eb015720
Zm00001eb015730,Zm00001eb015730
Zm00001eb015740,cdpk16
Zm00001eb015750,glk17
Zm00001eb015760,cl40803_1a
Zm00001eb015770,IDP7480
Zm00001eb015780,Zm00001eb015780
Zm00001eb015790,ycf54 
Zm00001eb015800,IDP554a
Zm00001eb015820,Zm00001eb015820
Zm00001eb015830,Zm00001eb015830
Zm00001eb015840,IDP8453
Zm00001eb015850,Zm00001eb015850
Zm00001eb015860,Zm00001eb015860
Zm00001eb015870,Zm00001eb015870
Zm00001eb015880,gpm405
Zm00001eb015890,bnlg2238
Zm00001eb015900,Zm00001eb015900
Zm00001eb015910,IDP1631a
Zm00001eb015920,Zm00001eb015920
Zm00001eb015930,Zm00001eb015930
Zm00001eb015940,cdo938a
Zm00001eb015950,Zm00001eb015950
Zm00001eb015960,Zm00001eb015960
Zm00001eb015970,Zm00001eb015970
Zm00001eb015980,Zm00001eb015980
Zm00001eb015990,Zm00001eb015990
Zm00001eb016000,Zm00001eb016000
Zm00001eb016020,Zm00001eb016020
Zm00001eb016030,Zm00001eb016030
Zm00001eb016040,Zm00001eb016040
Zm00001eb016050,Zm00001eb016050
Zm00001eb016060,Zm00001eb016060
Zm00001eb016070,Zm00001eb016070
Zm00001eb016080,ppr27
Zm00001eb016090,umc2124a
Zm00001eb016100,bzip98
Zm00001eb016110,Zm00001eb016110
Zm00001eb016120,Zm00001eb016120
Zm00001eb016130,Zm00001eb016130
Zm00001eb016140,ofp4
Zm00001eb016150,Zm00001eb016150
Zm00001eb016160,hak8
Zm00001eb016170,les22
Zm00001eb016180,cl63836_1
Zm00001eb016190,Zm00001eb016190
Zm00001eb016200,IDP1489
Zm00001eb016210,Zm00001eb016210
Zm00001eb016220,Zm00001eb016220
Zm00001eb016230,algt1
Zm00001eb016240,fum1
Zm00001eb016250,Zm00001eb016250
Zm00001eb016260,Zm00001eb016260
Zm00001eb016270,Zm00001eb016270
Zm00001eb016280,Zm00001eb016280
Zm00001eb016290,sus2
Zm00001eb016300,Zm00001eb016300
Zm00001eb016310,Zm00001eb016310
Zm00001eb016320,umc1849
Zm00001eb016330,Zm00001eb016330
Zm00001eb016340,Zm00001eb016340
Zm00001eb016350,Zm00001eb016350
Zm00001eb016360,Zm00001eb016360
Zm00001eb016370,sweet16
Zm00001eb016390,Zm00001eb016390
Zm00001eb016400,Zm00001eb016400
Zm00001eb016410,Zm00001eb016410
Zm00001eb016420,Zm00001eb016420
Zm00001eb016430,Zm00001eb016430
Zm00001eb016440,Zm00001eb016440
Zm00001eb016450,Zm00001eb016450
Zm00001eb016460,Zm00001eb016460
Zm00001eb016470,Zm00001eb016470
Zm00001eb016480,Zm00001eb016480
Zm00001eb016490,Zm00001eb016490
Zm00001eb016510,Zm00001eb016510
Zm00001eb016520,Zm00001eb016520
Zm00001eb016530,Zm00001eb016530
Zm00001eb016540,Zm00001eb016540
Zm00001eb016550,Zm00001eb016550
Zm00001eb016560,Zm00001eb016560
Zm00001eb016570,cl4569_1a
Zm00001eb016580,Zm00001eb016580
Zm00001eb016590,Zm00001eb016590
Zm00001eb016600,rps21b
Zm00001eb016610,Zm00001eb016610
Zm00001eb016620,IDP8320
Zm00001eb016630,IDP7976
Zm00001eb016640,Zm00001eb016640
Zm00001eb016650,Zm00001eb016650
Zm00001eb016660,Zm00001eb016660
Zm00001eb016670,Zm00001eb016670
Zm00001eb016680,Zm00001eb016680
