"gene","raw_cutree_cluster","trend_cluster","mean_SCT_expression"
"Zm00001eb211990",6,"C1",0.427656662472242
"Zm00001eb048540",6,"C1",0.427515475327517
"Zm00001eb250330",6,"C1",0.427150212197492
"Zm00001eb182590",6,"C1",0.426429393288826
"Zm00001eb332710",6,"C1",0.425815857265375
"Zm00001eb059850",6,"C1",0.425613435676833
"Zm00001eb103080",6,"C1",0.425175639352838
"Zm00001eb039410",6,"C1",0.424580435755026
"Zm00001eb344900",6,"C1",0.424007512657332
"Zm00001eb323700",6,"C1",0.423574168733639
"Zm00001eb095880",6,"C1",0.423385735457236
"Zm00001eb100170",6,"C1",0.423105475617118
"Zm00001eb356870",6,"C1",0.422611314928011
"Zm00001eb205930",6,"C1",0.422356892557993
"Zm00001eb415520",6,"C1",0.422090295917029
"Zm00001eb103320",6,"C1",0.421370832394102
"Zm00001eb075780",6,"C1",0.421041201459319
"Zm00001eb094770",6,"C1",0.420871207681542
"Zm00001eb244170",6,"C1",0.419650937012953
"Zm00001eb206110",6,"C1",0.419559155888159
"Zm00001eb036350",6,"C1",0.418951713760618
"Zm00001eb007650",6,"C1",0.41819965569854
"Zm00001eb214530",6,"C1",0.417616290604066
"Zm00001eb246410",6,"C1",0.41585484423845
"Zm00001eb375190",6,"C1",0.415677434210671
"Zm00001eb027200",6,"C1",0.41549686089286
"Zm00001eb255160",6,"C1",0.41540555778177
"Zm00001eb244590",6,"C1",0.415180614460464
"Zm00001eb213000",6,"C1",0.415067276183675
"Zm00001eb254950",6,"C1",0.414991323805003
"Zm00001eb203040",6,"C1",0.414699791722572
"Zm00001eb322570",6,"C1",0.414639989342924
"Zm00001eb036050",6,"C1",0.413690885199822
"Zm00001eb427810",6,"C1",0.413323867056126
"Zm00001eb272710",6,"C1",0.41205299413816
"Zm00001eb421160",6,"C1",0.4119438511486
"Zm00001eb375140",6,"C1",0.411817032142988
"Zm00001eb422350",6,"C1",0.411600508377626
"Zm00001eb376880",6,"C1",0.411379316097002
"Zm00001eb289500",6,"C1",0.411108570465395
"Zm00001eb314050",6,"C1",0.411046248282207
"Zm00001eb136970",6,"C1",0.41058098687229
"Zm00001eb230230",6,"C1",0.410094439441154
"Zm00001eb343590",6,"C1",0.409984446261739
"Zm00001eb058450",6,"C1",0.408725830355803
"Zm00001eb085200",6,"C1",0.408626179121151
"Zm00001eb333540",6,"C1",0.408185887750365
"Zm00001eb210120",6,"C1",0.407520657160097
"Zm00001eb403110",6,"C1",0.407000648994947
"Zm00001eb128690",6,"C1",0.405448061447134
"Zm00001eb156320",6,"C1",0.404377098339241
"Zm00001eb052290",6,"C1",0.403951740748061
"Zm00001eb384860",6,"C1",0.403677764361689
"Zm00001eb156220",6,"C1",0.402893878936019
"Zm00001eb205660",6,"C1",0.402319804773481
"Zm00001eb110510",6,"C1",0.402279193262591
"Zm00001eb351570",6,"C1",0.401883870997364
"Zm00001eb397320",6,"C1",0.40174792224721
"Zm00001eb270940",6,"C1",0.401275042659821
"Zm00001eb292420",6,"C1",0.400900428981896
"Zm00001eb123620",6,"C1",0.400010930928268
"Zm00001eb432120",6,"C1",0.398950904550735
"Zm00001eb416660",6,"C1",0.398805792638844
"Zm00001eb402270",6,"C1",0.398315839736446
"Zm00001eb255560",6,"C1",0.39782748596964
"Zm00001eb062350",6,"C1",0.397458412836863
"Zm00001eb339190",6,"C1",0.396751071750989
"Zm00001eb144840",6,"C1",0.395391289602612
"Zm00001eb076650",6,"C1",0.394423503245945
"Zm00001eb160160",6,"C1",0.393863798252368
"Zm00001eb028280",6,"C1",0.39362434232619
"Zm00001eb355660",6,"C1",0.392839977037508
"Zm00001eb061320",6,"C1",0.392629561954825
"Zm00001eb029640",6,"C1",0.392104004744235
"Zm00001eb356340",6,"C1",0.390376936987566
"Zm00001eb218690",6,"C1",0.390276904312789
"Zm00001eb230510",6,"C1",0.390122817484363
"Zm00001eb018850",6,"C1",0.389447954172145
"Zm00001eb303810",6,"C1",0.389244632348536
"Zm00001eb411250",6,"C1",0.388816700468939
"Zm00001eb322340",6,"C1",0.388776916200551
"Zm00001eb128290",6,"C1",0.388263118905534
"Zm00001eb187140",6,"C1",0.387412569593677
"Zm00001eb320420",6,"C1",0.387300794433406
"Zm00001eb298180",6,"C1",0.387232041217258
"Zm00001eb044550",6,"C1",0.387191812440711
"Zm00001eb408630",6,"C1",0.3870007807534
"Zm00001eb223040",6,"C1",0.386884796023806
"Zm00001eb356090",6,"C1",0.386865304074142
"Zm00001eb039400",6,"C1",0.386049676424333
"Zm00001eb062940",6,"C1",0.385744388355535
"Zm00001eb058850",6,"C1",0.385445818859634
"Zm00001eb327200",6,"C1",0.385419832897148
"Zm00001eb260230",6,"C1",0.385368799643075
"Zm00001eb132960",6,"C1",0.385242718037538
"Zm00001eb395790",6,"C1",0.384215749926933
"Zm00001eb429410",6,"C1",0.383783198935941
"Zm00001eb061610",6,"C1",0.38378091472348
"Zm00001eb229260",6,"C1",0.383197782514274
"Zm00001eb102460",6,"C1",0.382843459258714
"Zm00001eb101480",6,"C1",0.382406744874623
"Zm00001eb128830",6,"C1",0.381115597093846
"Zm00001eb372410",6,"C1",0.381101374048616
"Zm00001eb145500",6,"C1",0.381089552186186
"Zm00001eb065520",6,"C1",0.380920520020467
"Zm00001eb388750",6,"C1",0.380018360283123
"Zm00001eb066780",6,"C1",0.379786531751503
"Zm00001eb028670",6,"C1",0.379448608398825
"Zm00001eb189240",6,"C1",0.378137763437322
"Zm00001eb048840",6,"C1",0.377767793484301
"Zm00001eb245020",6,"C1",0.377518086401399
"Zm00001eb323480",6,"C1",0.377113320112039
"Zm00001eb024330",6,"C1",0.377023129471677
"Zm00001eb362210",6,"C1",0.37665034475729
"Zm00001eb157470",6,"C1",0.376620945660411
"Zm00001eb067450",6,"C1",0.375922230210763
"Zm00001eb432130",6,"C1",0.375910554878911
"Zm00001eb393840",6,"C1",0.375692463262506
"Zm00001eb104350",6,"C1",0.374478663756792
"Zm00001eb282390",6,"C1",0.374254405340793
"Zm00001eb160760",6,"C1",0.37404979766812
"Zm00001eb185530",6,"C1",0.373803104935347
"Zm00001eb028250",6,"C1",0.373462869254974
"Zm00001eb107920",6,"C1",0.372624220563964
"Zm00001eb425720",6,"C1",0.372486652021099
"Zm00001eb334840",6,"C1",0.372387925797116
"Zm00001eb327010",6,"C1",0.37229001640195
"Zm00001eb403000",6,"C1",0.371923446472142
"Zm00001eb296750",6,"C1",0.371227021143686
"Zm00001eb057410",6,"C1",0.371174424066906
"Zm00001eb301780",6,"C1",0.370858362525568
"Zm00001eb310400",6,"C1",0.370572391054241
"Zm00001eb004400",6,"C1",0.369942336862843
"Zm00001eb076950",6,"C1",0.369698659484099
"Zm00001eb284630",6,"C1",0.369668003878993
"Zm00001eb077550",6,"C1",0.369409482615932
"Zm00001eb028310",6,"C1",0.36800364979352
"Zm00001eb122040",6,"C1",0.367020341074901
"Zm00001eb319680",6,"C1",0.366289415450485
"Zm00001eb220400",6,"C1",0.366114503165132
"Zm00001eb432330",6,"C1",0.366005857448505
"Zm00001eb295600",6,"C1",0.365439372893259
"Zm00001eb076010",6,"C1",0.365365304385962
"Zm00001eb138430",6,"C1",0.365109005645863
"Zm00001eb402770",6,"C1",0.365008443267719
"Zm00001eb089410",6,"C1",0.364744661062941
"Zm00001eb070960",6,"C1",0.364230005530607
"Zm00001eb396430",6,"C1",0.364133748372965
"Zm00001eb331960",6,"C1",0.362778542916882
"Zm00001eb194120",6,"C1",0.362401378461078
"Zm00001eb314270",6,"C1",0.361934344905491
"Zm00001eb011620",6,"C1",0.361934205623196
"Zm00001eb120600",6,"C1",0.361862131344174
"Zm00001eb389950",6,"C1",0.361744719190285
"Zm00001eb431600",6,"C1",0.361595885074583
"Zm00001eb073360",6,"C1",0.361439465247999
"Zm00001eb143480",6,"C1",0.361297434776579
"Zm00001eb318540",6,"C1",0.361187489034729
"Zm00001eb233100",6,"C1",0.360763248487045
"Zm00001eb393310",6,"C1",0.360662852187099
"Zm00001eb428230",6,"C1",0.360225106357256
"Zm00001eb373300",6,"C1",0.360217004769615
"Zm00001eb082500",6,"C1",0.360017727741102
"Zm00001eb322620",6,"C1",0.359409223715954
"Zm00001eb412610",6,"C1",0.359199542163295
"Zm00001eb272280",6,"C1",0.358134401600871
"Zm00001eb078900",6,"C1",0.357549113340374
"Zm00001eb356850",6,"C1",0.357457240186465
"Zm00001eb077390",6,"C1",0.357322705171876
"Zm00001eb399480",6,"C1",0.356518241583734
"Zm00001eb269190",6,"C1",0.355208377543839
"Zm00001eb246220",6,"C1",0.354990661199703
"Zm00001eb108920",6,"C1",0.354677757098332
"Zm00001eb182940",6,"C1",0.354012446610139
"Zm00001eb417380",6,"C1",0.353633381743373
"Zm00001eb179310",6,"C1",0.350950137901607
"Zm00001eb325760",6,"C1",0.350942691761762
"Zm00001eb382730",6,"C1",0.350560782275488
"Zm00001eb120320",6,"C1",0.350208932469466
"Zm00001eb333800",6,"C1",0.349395250118522
"Zm00001eb208800",6,"C1",0.348592789398693
"Zm00001eb284430",6,"C1",0.34827684705777
"Zm00001eb162090",6,"C1",0.348179991457712
"Zm00001eb307250",6,"C1",0.348134219364558
"Zm00001eb194830",6,"C1",0.347463212888892
"Zm00001eb133530",6,"C1",0.347317822080392
"Zm00001eb369390",6,"C1",0.346670989283504
"Zm00001eb058630",6,"C1",0.346592340131545
"Zm00001eb366990",6,"C1",0.346520685825851
"Zm00001eb210800",6,"C1",0.345293579076133
"Zm00001eb297330",6,"C1",0.345103999410663
"Zm00001eb348480",6,"C1",0.34447329392506
"Zm00001eb386750",6,"C1",0.342947471228733
"Zm00001eb394230",6,"C1",0.341988657343563
"Zm00001eb224220",6,"C1",0.341422202476335
"Zm00001eb156710",6,"C1",0.340830436447722
"Zm00001eb405000",6,"C1",0.340737323044851
"Zm00001eb203350",6,"C1",0.340445493998119
"Zm00001eb137290",6,"C1",0.339762356794967
"Zm00001eb434560",6,"C1",0.339223356396099
"Zm00001eb351930",6,"C1",0.339187207755306
"Zm00001eb419620",6,"C1",0.337670057936467
"Zm00001eb044760",6,"C1",0.337301239327288
"Zm00001eb060340",6,"C1",0.336487265539761
"Zm00001eb280900",6,"C1",0.336457759159857
"Zm00001eb400270",6,"C1",0.336251288773668
"Zm00001eb336880",6,"C1",0.336095835141568
"Zm00001eb000620",6,"C1",0.335889399178631
"Zm00001eb057160",6,"C1",0.33511868846739
"Zm00001eb094560",6,"C1",0.334793067845407
"Zm00001eb228650",6,"C1",0.334763284338603
"Zm00001eb189530",6,"C1",0.334649777156845
"Zm00001eb231060",6,"C1",0.334554340632075
"Zm00001eb062310",6,"C1",0.334123488736995
"Zm00001eb133330",6,"C1",0.333746270609997
"Zm00001eb139700",6,"C1",0.333410196549283
"Zm00001eb333270",6,"C1",0.333321354215254
"Zm00001eb124040",6,"C1",0.332837809486573
"Zm00001eb310290",6,"C1",0.332039621446982
"Zm00001eb059620",6,"C1",0.331643897264637
"Zm00001eb084540",6,"C1",0.331596252857724
"Zm00001eb246360",6,"C1",0.330788924426944
"Zm00001eb274950",6,"C1",0.330552070551474
"Zm00001eb390900",6,"C1",0.33035828655677
"Zm00001eb244530",6,"C1",0.329992527274027
"Zm00001eb182000",6,"C1",0.329421372597559
"Zm00001eb005740",6,"C1",0.329313675690814
"Zm00001eb114140",6,"C1",0.329261778531095
"Zm00001eb333400",6,"C1",0.329183552305794
"Zm00001eb219260",6,"C1",0.328822956619988
"Zm00001eb000590",6,"C1",0.328295345995583
"Zm00001eb385260",6,"C1",0.328083542801675
"Zm00001eb322750",6,"C1",0.32733967371472
"Zm00001eb046080",6,"C1",0.326661828665489
"Zm00001eb067580",6,"C1",0.326257869343236
"Zm00001eb059210",6,"C1",0.326224077030818
"Zm00001eb294490",6,"C1",0.325919725467435
"Zm00001eb302280",6,"C1",0.325814869329265
"Zm00001eb176800",6,"C1",0.325200015126938
"Zm00001eb206010",6,"C1",0.325178022679241
"Zm00001eb174980",6,"C1",0.324959872515294
"Zm00001eb053680",6,"C1",0.32480849648268
"Zm00001eb184470",6,"C1",0.324636647042939
"Zm00001eb096990",6,"C1",0.323863676213458
"Zm00001eb306290",6,"C1",0.323328084768534
"Zm00001eb156580",6,"C1",0.322252940615859
"Zm00001eb175750",6,"C1",0.322073320323612
"Zm00001eb068760",6,"C1",0.322041390899722
"Zm00001eb053460",6,"C1",0.321166545336085
"Zm00001eb341790",6,"C1",0.320684518591915
"Zm00001eb171020",6,"C1",0.320597874403074
"Zm00001eb289520",6,"C1",0.320370241323413
"Zm00001eb223490",6,"C1",0.320050600720918
"Zm00001eb112020",6,"C1",0.319612790641178
"Zm00001eb071720",6,"C1",0.319499966413879
"Zm00001eb194150",6,"C1",0.319259533537397
"Zm00001eb311780",6,"C1",0.319033263570602
"Zm00001eb307090",6,"C1",0.318810811083783
"Zm00001eb045630",6,"C1",0.318614748894476
"Zm00001eb296080",6,"C1",0.318564262698805
"Zm00001eb036170",6,"C1",0.318380471227754
"Zm00001eb088370",6,"C1",0.31826705778637
"Zm00001eb159530",6,"C1",0.318148700713884
"Zm00001eb208250",6,"C1",0.317837923725237
"Zm00001eb378970",6,"C1",0.317721108873996
"Zm00001eb057140",6,"C1",0.317579762933754
"Zm00001eb321360",6,"C1",0.317144613362368
"Zm00001eb097590",6,"C1",0.316386869438676
"Zm00001eb323170",6,"C1",0.316249326415828
"Zm00001eb198690",6,"C1",0.315496834160889
"Zm00001eb196600",6,"C1",0.314985079469814
"Zm00001eb366250",6,"C1",0.314958410796534
"Zm00001eb111400",6,"C1",0.314774987731188
"Zm00001eb109680",6,"C1",0.314568162673919
"Zm00001eb204640",6,"C1",0.31441326998607
"Zm00001eb432800",6,"C1",0.314194454996806
"Zm00001eb177480",6,"C1",0.313961504408867
"Zm00001eb238080",6,"C1",0.31385928769932
"Zm00001eb003540",6,"C1",0.313693764039165
"Zm00001eb289710",6,"C1",0.312908888969685
"Zm00001eb190150",6,"C1",0.312605592305055
"Zm00001eb334060",6,"C1",0.312509022894933
"Zm00001eb272670",6,"C1",0.312461685989442
"Zm00001eb254530",6,"C1",0.31240549213394
"Zm00001eb260390",6,"C1",0.311096958368285
"Zm00001eb415010",6,"C1",0.310867186493258
"Zm00001eb330210",6,"C1",0.310730517078693
"Zm00001eb151930",6,"C1",0.31020914994128
"Zm00001eb142790",6,"C1",0.310151620002802
"Zm00001eb295030",6,"C1",0.309379452499649
"Zm00001eb345230",6,"C1",0.30917256317538
"Zm00001eb404370",6,"C1",0.309172195322635
"Zm00001eb184240",6,"C1",0.308157580588139
"Zm00001eb105710",6,"C1",0.307877154121858
"Zm00001eb121570",6,"C1",0.307847292323438
"Zm00001eb424610",6,"C1",0.307406190556666
"Zm00001eb300510",6,"C1",0.307169864313656
"Zm00001eb381370",6,"C1",0.307075683873796
"Zm00001eb014740",6,"C1",0.306042635961357
"Zm00001eb329440",6,"C1",0.305146226984754
"Zm00001eb149610",6,"C1",0.304380616909318
"Zm00001eb062160",6,"C1",0.304324108307389
"Zm00001eb151630",6,"C1",0.304101831799397
"Zm00001eb213610",6,"C1",0.303635651930645
"Zm00001eb062010",6,"C1",0.303093185253567
"Zm00001eb250620",6,"C1",0.302816096818415
"Zm00001eb381970",6,"C1",0.302681418676775
"Zm00001eb331880",6,"C1",0.302400228911325
"Zm00001eb332660",6,"C1",0.302036566641514
"Zm00001eb041230",6,"C1",0.301983965896321
"Zm00001eb008380",6,"C1",0.301531435758779
"Zm00001eb411190",6,"C1",0.300983890371575
"Zm00001eb064770",6,"C1",0.300452166287726
"Zm00001eb190610",6,"C1",0.300306028535628
"Zm00001eb284200",6,"C1",0.300291021180306
"Zm00001eb343080",6,"C1",0.300163464388103
"Zm00001eb170350",6,"C1",0.299973783647769
"Zm00001eb112900",6,"C1",0.299787939500965
"Zm00001eb406340",6,"C1",0.299446187832179
"Zm00001eb194220",6,"C1",0.299065923638353
"Zm00001eb190750",6,"C1",0.298758204617413
"Zm00001eb347460",6,"C1",0.298637425510206
"Zm00001eb192940",6,"C1",0.298332892600013
"Zm00001eb400590",6,"C1",0.298241861927036
"Zm00001eb365590",6,"C1",0.297756043949409
"Zm00001eb208530",6,"C1",0.297676513665648
"Zm00001eb028220",6,"C1",0.297612628783144
"Zm00001eb390480",6,"C1",0.297185252005833
"Zm00001eb246700",6,"C1",0.297096247077496
"Zm00001eb359800",6,"C1",0.296886037836002
"Zm00001eb370440",6,"C1",0.296632277364784
"Zm00001eb421940",6,"C1",0.296012831062369
"Zm00001eb293710",6,"C1",0.295694468979406
"Zm00001eb366640",6,"C1",0.295573623550011
"Zm00001eb227770",6,"C1",0.295553532072369
"Zm00001eb253070",6,"C1",0.29533302688474
"Zm00001eb141230",6,"C1",0.295249642898912
"Zm00001eb205790",6,"C1",0.295208119403051
"Zm00001eb011750",6,"C1",0.295132121928671
"Zm00001eb237090",6,"C1",0.294870238090081
"Zm00001eb333950",6,"C1",0.29461682619904
"Zm00001eb274980",6,"C1",0.294417016447953
"Zm00001eb402720",6,"C1",0.294165677959541
"Zm00001eb008010",6,"C1",0.293858671481101
"Zm00001eb319650",6,"C1",0.293600014415545
"Zm00001eb044600",6,"C1",0.293522735664892
"Zm00001eb157160",6,"C1",0.293303214664789
"Zm00001eb364510",6,"C1",0.292748145686986
"Zm00001eb156060",6,"C1",0.292482735290023
"Zm00001eb198430",6,"C1",0.292177039289982
"Zm00001eb232450",6,"C1",0.292173592540738
"Zm00001eb034040",6,"C1",0.292157786360643
"Zm00001eb102600",6,"C1",0.291455049923088
"Zm00001eb149900",6,"C1",0.291398326876115
"Zm00001eb247460",6,"C1",0.290736118911819
"Zm00001eb112220",6,"C1",0.290383156226445
"Zm00001eb259280",6,"C1",0.290099266625018
"Zm00001eb343110",6,"C1",0.289002085564971
"Zm00001eb377830",6,"C1",0.288778741155941
"Zm00001eb147310",6,"C1",0.288172997075352
"Zm00001eb303040",6,"C1",0.288154330232481
"Zm00001eb214670",6,"C1",0.287536007025461
"Zm00001eb216310",6,"C1",0.287276568678652
"Zm00001eb425070",6,"C1",0.287225863545732
"Zm00001eb237810",6,"C1",0.286986170653651
"Zm00001eb103240",6,"C1",0.286807777660258
"Zm00001eb004370",6,"C1",0.286655392839153
"Zm00001eb075460",6,"C1",0.285965445507941
"Zm00001eb258590",6,"C1",0.285826361488222
"Zm00001eb100060",6,"C1",0.28581703467587
"Zm00001eb223560",6,"C1",0.285767017493961
"Zm00001eb317490",6,"C1",0.285756888812047
"Zm00001eb282730",6,"C1",0.285704791364696
"Zm00001eb185610",6,"C1",0.285644400434422
"Zm00001eb125450",6,"C1",0.285203093145475
"Zm00001eb017340",6,"C1",0.285035613991007
"Zm00001eb143020",6,"C1",0.285033340456797
"Zm00001eb021320",6,"C1",0.285019467279734
"Zm00001eb138360",6,"C1",0.284878884628212
"Zm00001eb227930",6,"C1",0.284332643753523
"Zm00001eb245690",6,"C1",0.283460487437301
"Zm00001eb266060",6,"C1",0.283320387503826
"Zm00001eb347260",6,"C1",0.283167341515659
"Zm00001eb274970",6,"C1",0.282792333571719
"Zm00001eb342290",6,"C1",0.282609827701226
"Zm00001eb184070",6,"C1",0.282225932602922
"Zm00001eb321690",6,"C1",0.282015394578731
"Zm00001eb305460",6,"C1",0.281441187941055
"Zm00001eb354090",6,"C1",0.281309971540029
"Zm00001eb336130",6,"C1",0.28117480524512
"Zm00001eb041370",6,"C1",0.280838352355225
"Zm00001eb107720",6,"C1",0.28083234328546
"Zm00001eb178250",6,"C1",0.280613760985569
"Zm00001eb402910",6,"C1",0.280516971257453
"Zm00001eb196270",6,"C1",0.280515930305021
"Zm00001eb348230",6,"C1",0.280437430202489
"Zm00001eb227090",6,"C1",0.279680682025527
"Zm00001eb232120",6,"C1",0.27966672786594
"Zm00001eb039830",6,"C1",0.279482812033284
"Zm00001eb318160",6,"C1",0.279423810587393
"Zm00001eb034090",6,"C1",0.27909990295507
"Zm00001eb375520",6,"C1",0.278683911584755
"Zm00001eb043310",6,"C1",0.278670732978008
"Zm00001eb360490",6,"C1",0.278594184380461
"Zm00001eb067270",6,"C1",0.278343026584321
"Zm00001eb178240",6,"C1",0.278126655487325
"Zm00001eb397620",6,"C1",0.277558574626078
"Zm00001eb204190",6,"C1",0.27747462403735
"Zm00001eb061500",6,"C1",0.277409945923238
"Zm00001eb059900",6,"C1",0.276668569349039
"Zm00001eb273490",6,"C1",0.276501324633364
"Zm00001eb345380",6,"C1",0.276494956716266
"Zm00001eb370210",6,"C1",0.276393407453058
"Zm00001eb331400",6,"C1",0.276274588063057
"Zm00001eb240940",6,"C1",0.276041848828574
"Zm00001eb033230",6,"C1",0.27581418559304
"Zm00001eb071280",6,"C1",0.275395573525889
"Zm00001eb328000",6,"C1",0.274453064187525
"Zm00001eb017910",6,"C1",0.273922953169493
"Zm00001eb348390",6,"C1",0.273878971542483
"Zm00001eb375400",6,"C1",0.273821803709899
"Zm00001eb218900",6,"C1",0.27370648266583
"Zm00001eb349430",6,"C1",0.273599455846858
"Zm00001eb003780",6,"C1",0.273365736790981
"Zm00001eb356780",6,"C1",0.272673113946123
"Zm00001eb372770",6,"C1",0.272598368275168
"Zm00001eb298600",6,"C1",0.272004200307992
"Zm00001eb017850",6,"C1",0.27196765091239
"Zm00001eb211610",6,"C1",0.271783639513302
"Zm00001eb135520",6,"C1",0.271377078211577
"Zm00001eb064540",6,"C1",0.271150705071929
"Zm00001eb357510",6,"C1",0.271074847667494
"Zm00001eb033910",6,"C1",0.27079683071291
"Zm00001eb040770",6,"C1",0.270579562019501
"Zm00001eb276760",6,"C1",0.270518208004066
"Zm00001eb212330",6,"C1",0.270403616698864
"Zm00001eb367290",6,"C1",0.269837048889801
"Zm00001eb161520",6,"C1",0.269465617105355
"Zm00001eb269990",6,"C1",0.269276682324218
"Zm00001eb175670",6,"C1",0.268731065400397
"Zm00001eb119150",6,"C1",0.26861176947536
"Zm00001eb170340",6,"C1",0.267720276378894
"Zm00001eb347000",6,"C1",0.267652317586795
"Zm00001eb173220",2,"C2",3.71562472853577
"Zm00001eb289680",2,"C2",3.56360162865648
"Zm00001eb344440",2,"C2",3.4755936632801
"Zm00001eb202910",2,"C2",3.41857051758742
"Zm00001eb003180",2,"C2",3.38550202532888
"Zm00001eb149490",2,"C2",3.3845766023507
"Zm00001eb352030",2,"C2",3.37226820656568
"Zm00001eb040460",2,"C2",3.34927878092155
"Zm00001eb023820",2,"C2",3.33609754682633
"Zm00001eb103500",2,"C2",3.3349041268201
"Zm00001eb207840",2,"C2",3.30208660324115
"Zm00001eb228620",2,"C2",3.2714966562322
"Zm00001eb291240",2,"C2",3.26355954683513
"Zm00001eb260880",2,"C2",3.25371354227973
"Zm00001eb397500",2,"C2",3.23253842875096
"Zm00001eb427180",2,"C2",3.22567169238493
"Zm00001eb072850",2,"C2",3.17441800582733
"Zm00001eb187430",2,"C2",3.17113859008074
"Zm00001eb108410",2,"C2",3.14990968733071
"Zm00001eb241550",2,"C2",3.13519435126
"Zm00001eb366710",2,"C2",3.1270361175504
"Zm00001eb020200",2,"C2",3.11786171639884
"Zm00001eb302250",2,"C2",3.09099440560033
"Zm00001eb365710",2,"C2",3.07694854085265
"Zm00001eb146770",2,"C2",3.06256171615371
"Zm00001eb049570",2,"C2",3.05823905457697
"Zm00001eb144760",2,"C2",3.03106561088299
"Zm00001eb174930",2,"C2",3.01474782988992
"Zm00001eb057690",2,"C2",3.01275767626509
"Zm00001eb160010",2,"C2",3.01092464328853
"Zm00001eb148830",2,"C2",3.00206439258245
"Zm00001eb400820",2,"C2",2.99506180487002
"Zm00001eb323490",2,"C2",2.99262296202607
"Zm00001eb346100",2,"C2",2.92559369258959
"Zm00001eb173790",2,"C2",2.89486713165659
"Zm00001eb215710",2,"C2",2.87304310055669
"Zm00001eb385900",2,"C2",2.86970997415399
"Zm00001eb369660",2,"C2",2.86634501044154
"Zm00001eb351700",2,"C2",2.8644011726932
"Zm00001eb268660",2,"C2",2.86039658811927
"Zm00001eb393200",2,"C2",2.85653030233721
"Zm00001eb402880",2,"C2",2.85518001063754
"Zm00001eb106150",2,"C2",2.84045584827963
"Zm00001eb192310",2,"C2",2.82840409769443
"Zm00001eb282790",2,"C2",2.82511086031149
"Zm00001eb301680",2,"C2",2.82456648334997
"Zm00001eb078210",2,"C2",2.82418476540687
"Zm00001eb433350",2,"C2",2.81785537983626
"Zm00001eb273650",2,"C2",2.80515876254741
"Zm00001eb378000",2,"C2",2.80419454767868
"Zm00001eb013750",2,"C2",2.80303986339656
"Zm00001eb225700",2,"C2",2.79801675001355
