"gene","total_umi","detected_spots","pass_minimum_100_reads"
"Zm00001eb050130",3411,2838,TRUE
"Zm00001eb015830",13,13,FALSE
"Zm00001eb045750",75,48,FALSE
"Zm00001eb013270",6614,5194,TRUE
"Zm00001eb031410",6169,4981,TRUE
"Zm00001eb041670",0,0,FALSE
"Zm00001eb033140",3276,2233,TRUE
"Zm00001eb044410",1422,1289,TRUE
"Zm00001eb014120",8202,5872,TRUE
"Zm00001eb030720",2399,2120,TRUE
"Zm00001eb005860",7674,5506,TRUE
"Zm00001eb014420",0,0,FALSE
"Zm00001eb044390",4982,4016,TRUE
"Zm00001eb052920",0,0,FALSE
"Zm00001eb057260",7288,5507,TRUE
"Zm00001eb013170",0,0,FALSE
"Zm00001eb000880",2366,2078,TRUE
"Zm00001eb038140",2050,1804,TRUE
"Zm00001eb051570",16,16,FALSE
"Zm00001eb039930",3679,2759,TRUE
"Zm00001eb003390",0,0,FALSE
"Zm00001eb036870",0,0,FALSE
"Zm00001eb043810",2702,1949,TRUE
"Zm00001eb015240",1884,1700,TRUE
"Zm00001eb061700",6,6,FALSE
"Zm00001eb022190",17,17,FALSE
"Zm00001eb008580",398,376,TRUE
"Zm00001eb063430",16021,9839,TRUE
"Zm00001eb027160",0,0,FALSE
"Zm00001eb064080",107,107,TRUE
"Zm00001eb033590",3718,3157,TRUE
"Zm00001eb015680",3045,2604,TRUE
"Zm00001eb006310",3036,2532,TRUE
"Zm00001eb051810",1324,1223,TRUE
"Zm00001eb010340",2499,2032,TRUE
"Zm00001eb016620",7313,5372,TRUE
"Zm00001eb027450",0,0,FALSE
"Zm00001eb032970",66387,14163,TRUE
"Zm00001eb017540",2,2,FALSE
"Zm00001eb016340",18,18,FALSE
"Zm00001eb025660",0,0,FALSE
"Zm00001eb002610",3727,3246,TRUE
"Zm00001eb005640",4599,3582,TRUE
"Zm00001eb029780",50,49,FALSE
"Zm00001eb028540",0,0,FALSE
"Zm00001eb023760",0,0,FALSE
"Zm00001eb025520",0,0,FALSE
"Zm00001eb046200",0,0,FALSE
"Zm00001eb017610",669,631,TRUE
"Zm00001eb030350",0,0,FALSE
"Zm00001eb063320",0,0,FALSE
"Zm00001eb003830",21888,10784,TRUE
"Zm00001eb046360",0,0,FALSE
"Zm00001eb005210",71,66,FALSE
"Zm00001eb026970",6,6,FALSE
"Zm00001eb047150",106,104,TRUE
"Zm00001eb013090",4,4,FALSE
"Zm00001eb024910",2,2,FALSE
"Zm00001eb061870",10,10,FALSE
"Zm00001eb046350",2970,2577,TRUE
"Zm00001eb009160",22871,11353,TRUE
"Zm00001eb051480",213,200,TRUE
"Zm00001eb031800",6920,5461,TRUE
"Zm00001eb040880",4366,3605,TRUE
"Zm00001eb052320",4,4,FALSE
"Zm00001eb057570",9333,6422,TRUE
"Zm00001eb000550",4334,3531,TRUE
"Zm00001eb023820",609241,19902,TRUE
"Zm00001eb041680",33,33,FALSE
"Zm00001eb055220",495,387,TRUE
"Zm00001eb053320",282255,19722,TRUE
"Zm00001eb044100",7493,5491,TRUE
"Zm00001eb029390",3271,2841,TRUE
"Zm00001eb055600",2,2,FALSE
"Zm00001eb045510",2856,2492,TRUE
"Zm00001eb054860",0,0,FALSE
"Zm00001eb038160",2452,2190,TRUE
"Zm00001eb013900",161645,18724,TRUE
"Zm00001eb039800",20,19,FALSE
"Zm00001eb010420",3022,2306,TRUE
"Zm00001eb042700",20131,10710,TRUE
"Zm00001eb049030",0,0,FALSE
"Zm00001eb020440",189,184,TRUE
"Zm00001eb019900",1160,1073,TRUE
"Zm00001eb000070",14,14,FALSE
"Zm00001eb026170",2,2,FALSE
"Zm00001eb018570",0,0,FALSE
"Zm00001eb006800",0,0,FALSE
"Zm00001eb040050",102,100,TRUE
"Zm00001eb057420",7587,5303,TRUE
"Zm00001eb014630",4452,3722,TRUE
"Zm00001eb049650",1126,1054,TRUE
"Zm00001eb018850",11723,7426,TRUE
"Zm00001eb024070",395,385,TRUE
"Zm00001eb002320",81561,18107,TRUE
"Zm00001eb013190",39793,14701,TRUE
"Zm00001eb017500",1,1,FALSE
"Zm00001eb043230",1738,1232,TRUE
"Zm00001eb064660",4,4,FALSE
"Zm00001eb060160",6,6,FALSE
"Zm00001eb041300",2,2,FALSE
"Zm00001eb007640",669,625,TRUE
"Zm00001eb020630",10,10,FALSE
"Zm00001eb000240",2402,2125,TRUE
"Zm00001eb016390",161,121,TRUE
"Zm00001eb001760",3471,2758,TRUE
"Zm00001eb015170",6260,4990,TRUE
"Zm00001eb017760",3650,3098,TRUE
"Zm00001eb025960",10,10,FALSE
"Zm00001eb045230",5,5,FALSE
"Zm00001eb041930",34935,14253,TRUE
"Zm00001eb018400",4,4,FALSE
"Zm00001eb055650",14597,9032,TRUE
"Zm00001eb010890",5,5,FALSE
"Zm00001eb008270",248,244,TRUE
"Zm00001eb031740",0,0,FALSE
"Zm00001eb008130",8446,5065,TRUE
"Zm00001eb035870",1622,1446,TRUE
"Zm00001eb018950",0,0,FALSE
"Zm00001eb038470",2591,2304,TRUE
"Zm00001eb063050",0,0,FALSE
"Zm00001eb025430",1075,1022,TRUE
"Zm00001eb003470",494,410,TRUE
"Zm00001eb001560",12718,7457,TRUE
"Zm00001eb034900",21540,9681,TRUE
"Zm00001eb063480",0,0,FALSE
"Zm00001eb007220",6699,5116,TRUE
"Zm00001eb051690",1,1,FALSE
"Zm00001eb008720",7436,5349,TRUE
"Zm00001eb014090",1873,1692,TRUE
"Zm00001eb018130",274,269,TRUE
"Zm00001eb059870",0,0,FALSE
"Zm00001eb015420",18364,10066,TRUE
"Zm00001eb005040",1,1,FALSE
"Zm00001eb006020",64960,15218,TRUE
"Zm00001eb052140",0,0,FALSE
"Zm00001eb054570",0,0,FALSE
"Zm00001eb031570",4,4,FALSE
"Zm00001eb061500",8238,6049,TRUE
"Zm00001eb047520",3255,2825,TRUE
"Zm00001eb041420",453,438,TRUE
"Zm00001eb055370",0,0,FALSE
"Zm00001eb041640",1,1,FALSE
"Zm00001eb058890",1154,1096,TRUE
"Zm00001eb018030",2983,2440,TRUE
"Zm00001eb060390",6121,4246,TRUE
"Zm00001eb032180",0,0,FALSE
"Zm00001eb010780",1,1,FALSE
"Zm00001eb011150",23547,12022,TRUE
"Zm00001eb022820",6530,4946,TRUE
"Zm00001eb015990",3562,3036,TRUE
"Zm00001eb004840",0,0,FALSE
"Zm00001eb011700",7539,5543,TRUE
"Zm00001eb048970",3,3,FALSE
"Zm00001eb053560",1480,1276,TRUE
"Zm00001eb021370",46,46,FALSE
"Zm00001eb048260",0,0,FALSE
"Zm00001eb032410",1,1,FALSE
"Zm00001eb040140",6062,4728,TRUE
"Zm00001eb031390",32,32,FALSE
"Zm00001eb006960",5,5,FALSE
"Zm00001eb041650",1,1,FALSE
"Zm00001eb010390",0,0,FALSE
"Zm00001eb031250",2500,2236,TRUE
"Zm00001eb040560",8650,6224,TRUE
"Zm00001eb054950",16462,10128,TRUE
"Zm00001eb004430",1750,1398,TRUE
"Zm00001eb009230",4,4,FALSE
"Zm00001eb001740",0,0,FALSE
"Zm00001eb033290",85,85,FALSE
"Zm00001eb011230",50493,15644,TRUE
"Zm00001eb056550",54085,16451,TRUE
"Zm00001eb037680",73410,17177,TRUE
"Zm00001eb033650",184,134,TRUE
"Zm00001eb031900",51023,16218,TRUE
"Zm00001eb023090",755,709,TRUE
"Zm00001eb049510",0,0,FALSE
"Zm00001eb030800",145,140,TRUE
"Zm00001eb000340",21763,11084,TRUE
"Zm00001eb031980",15129,9265,TRUE
"Zm00001eb046830",0,0,FALSE
"Zm00001eb034110",4,4,FALSE
"Zm00001eb044300",402,394,TRUE
"Zm00001eb049230",0,0,FALSE
"Zm00001eb059880",171,169,TRUE
"Zm00001eb010000",0,0,FALSE
"Zm00001eb059740",123,118,TRUE
"Zm00001eb016150",0,0,FALSE
"Zm00001eb053010",3152,2700,TRUE
"Zm00001eb018880",33,33,FALSE
"Zm00001eb013820",1,1,FALSE
"Zm00001eb012130",3732,3165,TRUE
"Zm00001eb050240",89,87,FALSE
"Zm00001eb038410",34481,13800,TRUE
"Zm00001eb026980",0,0,FALSE
"Zm00001eb040920",808,748,TRUE
"Zm00001eb006860",1661,1519,TRUE
"Zm00001eb011120",1,1,FALSE
"Zm00001eb010150",23781,12009,TRUE
"Zm00001eb018250",19,19,FALSE
"Zm00001eb030430",7225,5275,TRUE
"Zm00001eb055950",183,159,TRUE
"Zm00001eb003070",23945,11595,TRUE
"Zm00001eb053770",7747,5816,TRUE
"Zm00001eb022020",1,1,FALSE
"Zm00001eb057610",0,0,FALSE
"Zm00001eb019010",19,19,FALSE
"Zm00001eb059510",159,147,TRUE
"Zm00001eb011980",23958,11622,TRUE
"Zm00001eb049780",10983,7519,TRUE
"Zm00001eb041280",4,4,FALSE
"Zm00001eb047660",23,22,FALSE
"Zm00001eb028650",0,0,FALSE
"Zm00001eb019250",1597,1487,TRUE
"Zm00001eb023480",0,0,FALSE
"Zm00001eb018070",145,138,TRUE
"Zm00001eb005800",234,230,TRUE
"Zm00001eb016420",5681,4585,TRUE
"Zm00001eb047420",92,65,FALSE
"Zm00001eb028230",0,0,FALSE
"Zm00001eb027120",18,18,FALSE
"Zm00001eb061310",28402,12962,TRUE
"Zm00001eb007340",0,0,FALSE
"Zm00001eb029530",643,605,TRUE
"Zm00001eb008450",6671,5154,TRUE
"Zm00001eb029520",7070,4762,TRUE
"Zm00001eb017870",0,0,FALSE
"Zm00001eb053450",0,0,FALSE
"Zm00001eb000720",2979,2641,TRUE
"Zm00001eb023780",8200,5945,TRUE
"Zm00001eb062150",8615,6347,TRUE
"Zm00001eb032500",10298,7219,TRUE
"Zm00001eb040580",177,167,TRUE
"Zm00001eb048700",2219,1980,TRUE
"Zm00001eb039540",282,277,TRUE
"Zm00001eb016490",0,0,FALSE
"Zm00001eb015340",2916,2589,TRUE
"Zm00001eb016710",0,0,FALSE
"Zm00001eb027960",323,307,TRUE
"Zm00001eb015410",1173,964,TRUE
"Zm00001eb050600",195,187,TRUE
"Zm00001eb039650",12,11,FALSE
"Zm00001eb010310",4393,3587,TRUE
"Zm00001eb033120",586,539,TRUE
"Zm00001eb051230",0,0,FALSE
"Zm00001eb017730",3315,2796,TRUE
"Zm00001eb028010",8,8,FALSE
"Zm00001eb016930",4732,3964,TRUE
"Zm00001eb044870",2669,2388,TRUE
"Zm00001eb022290",0,0,FALSE
"Zm00001eb023000",0,0,FALSE
"Zm00001eb064400",6716,5360,TRUE
"Zm00001eb000660",70,55,FALSE
"Zm00001eb049600",2,2,FALSE
"Zm00001eb047760",4889,3816,TRUE
"Zm00001eb039850",6742,5094,TRUE
"Zm00001eb045000",17,17,FALSE
"Zm00001eb043140",90,81,FALSE
"Zm00001eb039460",423,418,TRUE
"Zm00001eb056900",2608,2007,TRUE
"Zm00001eb030680",3126,2768,TRUE
"Zm00001eb016590",5045,3924,TRUE
"Zm00001eb002470",4053,3470,TRUE
"Zm00001eb058990",0,0,FALSE
"Zm00001eb036740",0,0,FALSE
"Zm00001eb003300",0,0,FALSE
"Zm00001eb000930",347,322,TRUE
"Zm00001eb051670",0,0,FALSE
"Zm00001eb019840",830,756,TRUE
"Zm00001eb057350",928,879,TRUE
"Zm00001eb005890",89,83,FALSE
"Zm00001eb046600",0,0,FALSE
"Zm00001eb048090",6149,4916,TRUE
"Zm00001eb000020",45930,14918,TRUE
"Zm00001eb023380",2,2,FALSE
"Zm00001eb019480",4448,2302,TRUE
"Zm00001eb048000",12242,8102,TRUE
"Zm00001eb065030",429,418,TRUE
"Zm00001eb011880",3960,3431,TRUE
"Zm00001eb023220",126,122,TRUE
"Zm00001eb032630",113,105,TRUE
"Zm00001eb023730",7066,4329,TRUE
"Zm00001eb042890",2622,2306,TRUE
"Zm00001eb057210",7530,5514,TRUE
"Zm00001eb005680",215,213,TRUE
"Zm00001eb044020",303,284,TRUE
"Zm00001eb019330",4182,3469,TRUE
"Zm00001eb000820",3911,3272,TRUE
"Zm00001eb051530",0,0,FALSE
"Zm00001eb041840",8345,6144,TRUE
"Zm00001eb001710",6943,5344,TRUE
"Zm00001eb015910",33082,13704,TRUE
"Zm00001eb007460",58,49,FALSE
"Zm00001eb040910",0,0,FALSE
"Zm00001eb021160",0,0,FALSE
"Zm00001eb023300",0,0,FALSE
"Zm00001eb057780",1431,1335,TRUE
"Zm00001eb051150",10227,7303,TRUE
"Zm00001eb044560",10128,7030,TRUE
"Zm00001eb036330",1961,1815,TRUE
"Zm00001eb004360",0,0,FALSE
"Zm00001eb044540",30220,11722,TRUE
"Zm00001eb006110",117,117,TRUE
"Zm00001eb004540",1812,1675,TRUE
"Zm00001eb049240",14465,9079,TRUE
"Zm00001eb045780",6694,5217,TRUE
"Zm00001eb006160",405,379,TRUE
"Zm00001eb029770",9,9,FALSE
"Zm00001eb048780",5250,1908,TRUE
"Zm00001eb011950",560,533,TRUE
"Zm00001eb033450",33,31,FALSE
"Zm00001eb034030",2197,1938,TRUE
"Zm00001eb028420",1403,1252,TRUE
"Zm00001eb002680",7626,5785,TRUE
"Zm00001eb005020",1878,1575,TRUE
"Zm00001eb060290",0,0,FALSE
"Zm00001eb013220",5370,4252,TRUE
"Zm00001eb057460",9902,6897,TRUE
"Zm00001eb003270",0,0,FALSE
"Zm00001eb005390",3135,2685,TRUE
"Zm00001eb008980",2221,1653,TRUE
"Zm00001eb001060",393,368,TRUE
"Zm00001eb018920",0,0,FALSE
"Zm00001eb045980",0,0,FALSE
"Zm00001eb036000",0,0,FALSE
"Zm00001eb021550",2104,1838,TRUE
"Zm00001eb043950",1283,1188,TRUE
"Zm00001eb036560",5636,4466,TRUE
"Zm00001eb033610",5,5,FALSE
"Zm00001eb033110",4965,4099,TRUE
"Zm00001eb055470",5176,4128,TRUE
"Zm00001eb017820",0,0,FALSE
"Zm00001eb012100",22178,11410,TRUE
"Zm00001eb014900",15858,9204,TRUE
"Zm00001eb003580",3073,2650,TRUE
"Zm00001eb016680",702,670,TRUE
"Zm00001eb001470",7935,5978,TRUE
"Zm00001eb033470",7452,5534,TRUE
"Zm00001eb038020",0,0,FALSE
"Zm00001eb058930",30,28,FALSE
"Zm00001eb008870",0,0,FALSE
"Zm00001eb012150",533,515,TRUE
"Zm00001eb035260",19933,10832,TRUE
"Zm00001eb007860",205676,19306,TRUE
"Zm00001eb057970",1489,1304,TRUE
"Zm00001eb002030",1465,1340,TRUE
"Zm00001eb062560",937,579,TRUE
"Zm00001eb011200",11741,7857,TRUE
"Zm00001eb013500",11926,7292,TRUE
"Zm00001eb040620",1271,1025,TRUE
"Zm00001eb018330",0,0,FALSE
"Zm00001eb030010",2623,2282,TRUE
"Zm00001eb038710",20566,11107,TRUE
"Zm00001eb054690",5379,4429,TRUE
"Zm00001eb053020",9381,6464,TRUE
"Zm00001eb032690",2613310,20021,TRUE
"Zm00001eb050320",1257,1149,TRUE
"Zm00001eb043190",0,0,FALSE
"Zm00001eb052070",6353,4493,TRUE
"Zm00001eb055000",0,0,FALSE
"Zm00001eb043450",1521,911,TRUE
"Zm00001eb022910",2464,2213,TRUE
"Zm00001eb008100",32424,13173,TRUE
"Zm00001eb003210",1,1,FALSE
"Zm00001eb021930",5,5,FALSE
"Zm00001eb031550",0,0,FALSE
"Zm00001eb052650",9519,6693,TRUE
"Zm00001eb060060",5,5,FALSE
"Zm00001eb010090",2,2,FALSE
"Zm00001eb036520",0,0,FALSE
"Zm00001eb059970",6757,4967,TRUE
"Zm00001eb013300",8230,6044,TRUE
"Zm00001eb055710",54,53,FALSE
"Zm00001eb038240",58,56,FALSE
"Zm00001eb064040",2573,2142,TRUE
"Zm00001eb037070",2,2,FALSE
"Zm00001eb050630",85,78,FALSE
"Zm00001eb004780",9075,5936,TRUE
"Zm00001eb012890",5151,4267,TRUE
"Zm00001eb036300",3239,2832,TRUE
"Zm00001eb034090",8269,6149,TRUE
"Zm00001eb061440",18615,10772,TRUE
"Zm00001eb031660",2102,1916,TRUE
"Zm00001eb048340",2736,2398,TRUE
"Zm00001eb017850",6810,5204,TRUE
"Zm00001eb000210",2779,2435,TRUE
"Zm00001eb027130",0,0,FALSE
"Zm00001eb002930",1622,1495,TRUE
"Zm00001eb017400",1164,997,TRUE
"Zm00001eb042530",52,52,FALSE
"Zm00001eb005660",27022,12073,TRUE
"Zm00001eb042200",1694,1081,TRUE
"Zm00001eb009420",0,0,FALSE
"Zm00001eb028060",2910,2599,TRUE
"Zm00001eb035630",24976,12137,TRUE
"Zm00001eb008600",5,5,FALSE
"Zm00001eb001310",0,0,FALSE
"Zm00001eb034400",11,11,FALSE
"Zm00001eb064950",9661,6749,TRUE
"Zm00001eb025970",0,0,FALSE
"Zm00001eb028580",6,6,FALSE
"Zm00001eb034300",0,0,FALSE
"Zm00001eb023130",1667,1492,TRUE
"Zm00001eb040220",90,88,FALSE
"Zm00001eb003020",4573,3842,TRUE
"Zm00001eb063520",0,0,FALSE
"Zm00001eb047310",25466,11791,TRUE
"Zm00001eb052410",0,0,FALSE
"Zm00001eb045300",1273,1203,TRUE
"Zm00001eb020040",4616,3838,TRUE
"Zm00001eb061920",4891,3840,TRUE
"Zm00001eb037510",153,151,TRUE
"Zm00001eb063750",11855,7933,TRUE
"Zm00001eb018200",3106,2603,TRUE
"Zm00001eb022500",29,29,FALSE
"Zm00001eb019180",0,0,FALSE
"Zm00001eb057630",5719,4425,TRUE
"Zm00001eb061240",1364,1268,TRUE
"Zm00001eb026270",0,0,FALSE
"Zm00001eb048660",7775,5896,TRUE
"Zm00001eb000530",0,0,FALSE
"Zm00001eb026560",1061,945,TRUE
"Zm00001eb015210",10278,7196,TRUE
"Zm00001eb015510",294,286,TRUE
"Zm00001eb015710",4593,3544,TRUE
"Zm00001eb044690",0,0,FALSE
"Zm00001eb005340",3159,2744,TRUE
"Zm00001eb023520",425,398,TRUE
"Zm00001eb005180",20,20,FALSE
"Zm00001eb039130",0,0,FALSE
"Zm00001eb014050",16227,9597,TRUE
"Zm00001eb060000",2,2,FALSE
"Zm00001eb018820",2,2,FALSE
"Zm00001eb001670",840,770,TRUE
"Zm00001eb049990",0,0,FALSE
"Zm00001eb035080",40,40,FALSE
"Zm00001eb005540",193,188,TRUE
"Zm00001eb014110",4043,3345,TRUE
"Zm00001eb004650",13,13,FALSE
"Zm00001eb021310",1311,1105,TRUE
"Zm00001eb056500",1,1,FALSE
"Zm00001eb062270",8167,5881,TRUE
"Zm00001eb064910",4717,3881,TRUE
"Zm00001eb056820",12385,8417,TRUE
"Zm00001eb030660",9264,6593,TRUE
"Zm00001eb030840",2024,1796,TRUE
"Zm00001eb058050",146,127,TRUE
"Zm00001eb062400",219,216,TRUE
"Zm00001eb032170",0,0,FALSE
"Zm00001eb014990",6,6,FALSE
"Zm00001eb034740",5057,3762,TRUE
"Zm00001eb022160",1684,1545,TRUE
"Zm00001eb059630",28258,12906,TRUE
"Zm00001eb001600",1531,1432,TRUE
"Zm00001eb059610",12351,7959,TRUE
"Zm00001eb053690",0,0,FALSE
"Zm00001eb055050",28347,13047,TRUE
"Zm00001eb046790",8727,6178,TRUE
"Zm00001eb018470",1939,1623,TRUE
"Zm00001eb063920",1,1,FALSE
"Zm00001eb006320",1057,957,TRUE
"Zm00001eb045270",4,4,FALSE
"Zm00001eb002660",17317,9631,TRUE
"Zm00001eb031450",0,0,FALSE
"Zm00001eb030490",0,0,FALSE
"Zm00001eb007670",4203,3377,TRUE
"Zm00001eb058450",9318,6371,TRUE
"Zm00001eb009500",3779,3255,TRUE
"Zm00001eb040390",0,0,FALSE
"Zm00001eb042070",24,24,FALSE
"Zm00001eb051980",4816,4044,TRUE
"Zm00001eb048410",187,184,TRUE
"Zm00001eb039740",6680,5318,TRUE
"Zm00001eb061070",25243,12249,TRUE
"Zm00001eb059860",12095,7745,TRUE
"Zm00001eb052980",276,260,TRUE
"Zm00001eb007250",7444,5666,TRUE
"Zm00001eb055070",0,0,FALSE
"Zm00001eb022690",0,0,FALSE
"Zm00001eb027580",0,0,FALSE
"Zm00001eb015820",2345,2094,TRUE
"Zm00001eb023790",0,0,FALSE
"Zm00001eb024590",0,0,FALSE
"Zm00001eb057270",9482,6528,TRUE
"Zm00001eb045470",18603,10246,TRUE
"Zm00001eb047860",907,819,TRUE
"Zm00001eb019110",0,0,FALSE
"Zm00001eb046090",43,42,FALSE
"Zm00001eb006600",1,1,FALSE
"Zm00001eb035980",77,76,FALSE
"Zm00001eb019450",0,0,FALSE
"Zm00001eb008660",3616,3087,TRUE
"Zm00001eb028480",0,0,FALSE
"Zm00001eb021720",1004,749,TRUE
"Zm00001eb043340",3307,2875,TRUE
"Zm00001eb064640",4823,3991,TRUE
"Zm00001eb042600",17394,9971,TRUE
"Zm00001eb027730",31,30,FALSE
"Zm00001eb054110",5727,4653,TRUE
"Zm00001eb016800",1970,1797,TRUE
"Zm00001eb003970",5788,4424,TRUE
"Zm00001eb049720",178495,19249,TRUE
"Zm00001eb045340",67,67,FALSE
"Zm00001eb021780",2843,2351,TRUE
"Zm00001eb046660",0,0,FALSE
"Zm00001eb029380",2882,2565,TRUE
"Zm00001eb018650",76,74,FALSE
"Zm00001eb015400",391,331,TRUE
"Zm00001eb001990",293,267,TRUE
"Zm00001eb048560",1408,1162,TRUE
"Zm00001eb010170",12652,7565,TRUE
"Zm00001eb024970",1,1,FALSE
"Zm00001eb038490",23080,11506,TRUE
"Zm00001eb028950",0,0,FALSE
"Zm00001eb019880",437,311,TRUE
"Zm00001eb044140",6822,4866,TRUE
"Zm00001eb016870",0,0,FALSE
"Zm00001eb016270",0,0,FALSE
"Zm00001eb030940",0,0,FALSE
"Zm00001eb009760",6,6,FALSE
"Zm00001eb028190",2425,2161,TRUE
"Zm00001eb003180",617674,19870,TRUE
"Zm00001eb038030",1039,964,TRUE
"Zm00001eb040710",0,0,FALSE
"Zm00001eb002260",13379,8552,TRUE
"Zm00001eb016260",0,0,FALSE
"Zm00001eb052230",14,14,FALSE
"Zm00001eb031780",4,4,FALSE
"Zm00001eb064480",5713,4655,TRUE
"Zm00001eb038740",0,0,FALSE
"Zm00001eb038100",26,26,FALSE
"Zm00001eb014590",5,5,FALSE
"Zm00001eb008480",9818,6921,TRUE
"Zm00001eb019720",4507,3728,TRUE
"Zm00001eb025930",279,272,TRUE
"Zm00001eb011360",3,3,FALSE
"Zm00001eb065430",28,27,FALSE
"Zm00001eb026770",425,404,TRUE
"Zm00001eb048830",47,46,FALSE
"Zm00001eb031920",24,24,FALSE
"Zm00001eb045490",674,624,TRUE
"Zm00001eb031280",20936,11126,TRUE
"Zm00001eb056220",11360,7412,TRUE
"Zm00001eb009850",32,32,FALSE
"Zm00001eb032960",113,109,TRUE
"Zm00001eb049750",4418,3618,TRUE
"Zm00001eb053930",18,18,FALSE
"Zm00001eb017190",0,0,FALSE
"Zm00001eb005560",2,2,FALSE
"Zm00001eb048220",8046,6074,TRUE
"Zm00001eb026520",373,353,TRUE
"Zm00001eb060020",27,27,FALSE
"Zm00001eb048940",0,0,FALSE
"Zm00001eb008900",12551,7880,TRUE
"Zm00001eb013000",4507,3712,TRUE
"Zm00001eb035050",6610,5246,TRUE
"Zm00001eb038900",12491,8192,TRUE
"Zm00001eb009130",5373,4320,TRUE
"Zm00001eb023330",8100,5761,TRUE
"Zm00001eb055610",0,0,FALSE
"Zm00001eb021800",6872,4444,TRUE
"Zm00001eb059190",877,837,TRUE
"Zm00001eb030320",8,8,FALSE
"Zm00001eb060110",750,696,TRUE
"Zm00001eb063900",3323,2909,TRUE
"Zm00001eb012250",3,3,FALSE
"Zm00001eb059240",2392,2141,TRUE
"Zm00001eb042730",14439,8938,TRUE
"Zm00001eb038830",9303,6875,TRUE
"Zm00001eb012500",1,1,FALSE
"Zm00001eb050520",125,121,TRUE
"Zm00001eb032800",10942,7547,TRUE
"Zm00001eb021670",10,10,FALSE
"Zm00001eb026200",29127,12586,TRUE
"Zm00001eb010660",7361,5151,TRUE
"Zm00001eb027660",118,103,TRUE
"Zm00001eb039730",135,132,TRUE
"Zm00001eb033690",620,600,TRUE
"Zm00001eb041070",471,349,TRUE
"Zm00001eb010350",0,0,FALSE
"Zm00001eb019970",2,2,FALSE
"Zm00001eb060640",33705,14062,TRUE
"Zm00001eb011600",3777,3227,TRUE
"Zm00001eb041550",0,0,FALSE
"Zm00001eb004220",0,0,FALSE
"Zm00001eb022800",0,0,FALSE
"Zm00001eb035690",17,17,FALSE
"Zm00001eb034370",55,55,FALSE
"Zm00001eb033180",58,57,FALSE
"Zm00001eb008140",39505,12218,TRUE
"Zm00001eb024750",3680,3172,TRUE
"Zm00001eb011560",125,116,TRUE
"Zm00001eb040430",0,0,FALSE
"Zm00001eb037890",2692,1738,TRUE
"Zm00001eb021910",1,1,FALSE
"Zm00001eb060840",409,341,TRUE
"Zm00001eb002150",0,0,FALSE
"Zm00001eb054550",0,0,FALSE
"Zm00001eb058800",993,915,TRUE
"Zm00001eb017240",115,114,TRUE
"Zm00001eb056180",9578,6818,TRUE
"Zm00001eb051680",0,0,FALSE
"Zm00001eb020100",133,126,TRUE
"Zm00001eb016550",25,25,FALSE
"Zm00001eb058080",296,288,TRUE
"Zm00001eb012800",2596,2064,TRUE
"Zm00001eb035580",8386,5804,TRUE
"Zm00001eb044840",22368,11375,TRUE
"Zm00001eb010030",38137,14405,TRUE
"Zm00001eb036790",107395,18273,TRUE
"Zm00001eb019660",0,0,FALSE
"Zm00001eb031510",6109,4936,TRUE
"Zm00001eb063380",1104,1017,TRUE
"Zm00001eb037110",14677,7212,TRUE
"Zm00001eb016210",0,0,FALSE
"Zm00001eb061390",2239,2016,TRUE
"Zm00001eb033880",43,43,FALSE
"Zm00001eb012980",13724,8600,TRUE
"Zm00001eb064740",8223,5991,TRUE
"Zm00001eb014510",14,14,FALSE
"Zm00001eb058130",1841,1649,TRUE
"Zm00001eb049920",1051,963,TRUE
"Zm00001eb048240",0,0,FALSE
"Zm00001eb007770",141,141,TRUE
"Zm00001eb027030",1,1,FALSE
"Zm00001eb028270",276,267,TRUE
"Zm00001eb020430",0,0,FALSE
"Zm00001eb022870",5779,4642,TRUE
"Zm00001eb012140",17727,10066,TRUE
"Zm00001eb002200",1492,1332,TRUE
"Zm00001eb046260",71959,15882,TRUE
"Zm00001eb055300",1,1,FALSE
"Zm00001eb063200",259,252,TRUE
"Zm00001eb029320",0,0,FALSE
"Zm00001eb037390",1,1,FALSE
"Zm00001eb017970",8817,6482,TRUE
"Zm00001eb039360",21632,11028,TRUE
"Zm00001eb054940",3947,3283,TRUE
"Zm00001eb042830",130776,18470,TRUE
"Zm00001eb026650",10714,6877,TRUE
"Zm00001eb062660",0,0,FALSE
"Zm00001eb026050",178,174,TRUE
"Zm00001eb024520",0,0,FALSE
"Zm00001eb024710",0,0,FALSE
"Zm00001eb034820",4635,3915,TRUE
"Zm00001eb057790",392,389,TRUE
"Zm00001eb045050",0,0,FALSE
"Zm00001eb036690",0,0,FALSE
"Zm00001eb029240",249,224,TRUE
"Zm00001eb013750",335006,19624,TRUE
"Zm00001eb011190",76,75,FALSE
"Zm00001eb043390",24759,11750,TRUE
"Zm00001eb042480",15176,9013,TRUE
"Zm00001eb037230",13382,8518,TRUE
"Zm00001eb036010",356,336,TRUE
"Zm00001eb032590",0,0,FALSE
"Zm00001eb041490",0,0,FALSE
"Zm00001eb026740",7,7,FALSE
"Zm00001eb036840",3542,2983,TRUE
"Zm00001eb029740",2423,2119,TRUE
"Zm00001eb013730",6687,5279,TRUE
"Zm00001eb026330",15693,8795,TRUE
"Zm00001eb053440",961,895,TRUE
"Zm00001eb000980",12071,7854,TRUE
"Zm00001eb024120",419,407,TRUE
"Zm00001eb031820",8077,5433,TRUE
