"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.88430805764725e-35,0.942405781971883,0.324,0.178,1.35621532112654e-30,"5","Zm00001eb347730"
5.94882546192362e-35,0.939650289692311,0.339,0.192,1.37108529246416e-30,"5","Zm00001eb361200"
7.04595202929755e-35,0.707806160140061,0.57,0.412,1.6239510237125e-30,"5","Zm00001eb140390"
7.29857522233723e-35,0.669700752677179,0.554,0.383,1.68217561724429e-30,"5","Zm00001eb019260"
7.37963134759441e-35,1.0987852428961,0.268,0.137,1.70085743299356e-30,"5","Zm00001eb058870"
7.3846399219528e-35,0.959534963715927,0.294,0.154,1.70201180921168e-30,"5","Zm00001eb094550"
7.58074233073512e-35,0.720783594345191,0.531,0.365,1.74720949238783e-30,"5","Zm00001eb126500"
7.85035263389956e-35,0.459684932684885,0.813,0.7,1.80934927506117e-30,"5","Zm00001eb001680"
8.13630109598491e-35,0.788212805555751,0.476,0.314,1.8752546766026e-30,"5","Zm00001eb398140"
8.15795789031573e-35,0.457996386227415,0.821,0.727,1.88024613455997e-30,"5","Zm00001eb246330"
8.51746454279435e-35,0.915533967128667,0.348,0.197,1.96310522782324e-30,"5","Zm00001eb424720"
8.71325447772622e-35,0.714806192322334,0.514,0.349,2.00823089202634e-30,"5","Zm00001eb245410"
9.11397437441193e-35,0.811394985942139,0.434,0.271,2.10058881381446e-30,"5","Zm00001eb310400"
9.11908284664474e-35,0.864614634570091,0.416,0.26,2.10176621449468e-30,"5","Zm00001eb282390"
9.24428235452619e-35,1.0450996241048,0.262,0.131,2.1306221970712e-30,"5","Zm00001eb294530"
9.33658028012617e-35,0.960679505656868,0.305,0.163,2.15189502296348e-30,"5","Zm00001eb028210"
9.48507018668111e-35,0.558919727571207,0.709,0.565,2.18611897662626e-30,"5","Zm00001eb059630"
9.54245581872106e-35,0.874827115893207,0.406,0.251,2.19934521709883e-30,"5","Zm00001eb386900"
9.55258151047678e-35,0.651021051589426,0.606,0.453,2.20167898653469e-30,"5","Zm00001eb214380"
9.85022518964754e-35,0.981604730045483,0.348,0.199,2.27027990170997e-30,"5","Zm00001eb022280"
1.00142614880403e-34,0.711600370446549,0.5,0.33,2.30808698776354e-30,"5","Zm00001eb213060"
1.04703647396954e-34,1.05536634900583,0.271,0.138,2.41320966520499e-30,"5","Zm00001eb094480"
1.13217782313065e-34,0.639754642356425,0.597,0.436,2.60944344675153e-30,"5","Zm00001eb361220"
1.25745531726026e-34,0.914291870589704,0.322,0.176,2.89818301522144e-30,"5","Zm00001eb394120"
1.3621078138357e-34,0.789997384912089,0.45,0.287,3.13938608932853e-30,"5","Zm00001eb228280"
1.50277869191325e-34,0.53260764945805,0.717,0.589,3.46360432912165e-30,"5","Zm00001eb041190"
1.55369360034358e-34,0.719512199508867,0.521,0.358,3.58095301007187e-30,"5","Zm00001eb278890"
1.61991933777239e-34,0.868251280020335,0.396,0.241,3.73359008969781e-30,"5","Zm00001eb095100"
1.6313729369121e-34,0.800842439640331,0.437,0.276,3.759988344995e-30,"5","Zm00001eb115980"
1.64412403092441e-34,0.690367059294929,0.543,0.379,3.78937706647459e-30,"5","Zm00001eb349830"
1.7016453995232e-34,0.973812019323143,0.306,0.165,3.92195231682106e-30,"5","Zm00001eb136040"
1.75844780046481e-34,0.858365296505289,0.377,0.222,4.05287049051129e-30,"5","Zm00001eb212040"
1.79892002868399e-34,1.09933186033128,0.263,0.134,4.14615088211086e-30,"5","Zm00001eb026350"
1.84669714869238e-34,0.754750497107629,0.454,0.287,4.25626758830619e-30,"5","Zm00001eb217440"
1.87160251785368e-34,0.899570174725985,0.35,0.2,4.31366948314917e-30,"5","Zm00001eb251400"
1.87942312755674e-34,0.572481347068303,0.751,0.657,4.33169442439278e-30,"5","Zm00001eb126820"
2.10892386964156e-34,0.272448094227896,0.995,0.975,4.86064773474986e-30,"5","Zm00001eb123370"
2.13959859091147e-34,0.552812155256854,0.714,0.585,4.93134683233275e-30,"5","Zm00001eb420600"
2.19916555538181e-34,0.984327984360478,0.32,0.176,5.06863677204399e-30,"5","Zm00001eb426330"
2.26921041792626e-34,0.94311528743913,0.311,0.168,5.23007617123644e-30,"5","Zm00001eb086280"
2.29240689671101e-34,0.84339905996284,0.446,0.291,5.28353941553953e-30,"5","Zm00001eb325910"
2.3610757543363e-34,0.740894677240587,0.489,0.324,5.44180739859429e-30,"5","Zm00001eb214930"
2.44550084213052e-34,0.281571103460939,0.984,0.963,5.63639034094241e-30,"5","Zm00001eb343250"
2.61278702896522e-34,1.0457122732269,0.273,0.14,6.02195154435905e-30,"5","Zm00001eb374440"
2.82122078912772e-34,0.931581627243442,0.335,0.188,6.50234967478156e-30,"5","Zm00001eb375400"
2.8726953948365e-34,0.794499559979404,0.435,0.274,6.62098834601917e-30,"5","Zm00001eb157150"
2.98982990862784e-34,0.999847906262564,0.281,0.146,6.89095997340545e-30,"5","Zm00001eb184100"
3.0537912457879e-34,0.62307567454032,0.632,0.482,7.03837806329195e-30,"5","Zm00001eb118100"
3.14945457219558e-34,0.903230241026399,0.366,0.214,7.25886289799638e-30,"5","Zm00001eb011700"
3.20624367612928e-34,0.976807502978879,0.294,0.156,7.38975042474277e-30,"5","Zm00001eb059810"
3.24586021890779e-34,0.588315655277825,0.637,0.489,7.48105863253867e-30,"5","Zm00001eb173360"
3.48512975823899e-34,1.00511967116827,0.289,0.152,8.03252706678921e-30,"5","Zm00001eb404700"
3.56754382066564e-34,0.812461819943715,0.399,0.239,8.22247499787017e-30,"5","Zm00001eb074410"
3.72405632544891e-34,0.666700545045333,0.536,0.366,8.58320501889466e-30,"5","Zm00001eb216480"
3.76820125899103e-34,1.06988616465052,0.255,0.127,8.68495026172253e-30,"5","Zm00001eb250640"
3.88602197086686e-34,1.04472961419982,0.282,0.148,8.95650343845393e-30,"5","Zm00001eb053810"
4.15035887546474e-34,0.651809232038166,0.575,0.413,9.56574713617114e-30,"5","Zm00001eb289600"
4.33071587839498e-34,0.958414423822012,0.28,0.145,9.98143395652475e-30,"5","Zm00001eb256430"
4.4501072599701e-34,0.962466940646485,0.326,0.182,1.02566072127791e-29,"5","Zm00001eb349730"
4.51109457336422e-34,0.827868582616209,0.454,0.296,1.03971707726899e-29,"5","Zm00001eb185540"
4.53519001601156e-34,0.775273469366285,0.475,0.311,1.04527059489034e-29,"5","Zm00001eb002910"
5.13162458456805e-34,0.793920386193765,0.413,0.252,1.18273683425124e-29,"5","Zm00001eb162130"
5.34779375156707e-34,0.640993120246214,0.603,0.447,1.23255950386118e-29,"5","Zm00001eb305810"
5.66273179453382e-34,0.748838461106012,0.503,0.341,1.30514642400415e-29,"5","Zm00001eb389780"
5.78594401580174e-34,0.634175079729485,0.558,0.388,1.33354437676199e-29,"5","Zm00001eb169100"
6.03276015099895e-34,0.624214182906851,0.589,0.42,1.39043055960224e-29,"5","Zm00001eb400100"
6.07054577471375e-34,1.05689909661265,0.253,0.125,1.39913939015603e-29,"5","Zm00001eb024870"
6.08857615827465e-34,0.790634386785779,0.459,0.296,1.40329503295914e-29,"5","Zm00001eb349910"
6.13414239237458e-34,0.714981235965441,0.551,0.392,1.41379713859449e-29,"5","Zm00001eb231550"
6.20069329236495e-34,0.757528370473443,0.41,0.25,1.42913579002427e-29,"5","Zm00001eb385790"
6.36399569797969e-34,0.38687169052241,0.878,0.793,1.46677372847036e-29,"5","Zm00001eb118030"
6.64609468034587e-34,0.60472942328194,0.671,0.527,1.53179190192612e-29,"5","Zm00001eb370670"
8.07136076677365e-34,0.944860638398179,0.302,0.162,1.86028722952599e-29,"5","Zm00001eb190960"
8.12528785496292e-34,1.02140474139506,0.274,0.142,1.87271634481185e-29,"5","Zm00001eb046690"
8.15916791468892e-34,0.973689469896698,0.314,0.173,1.8805250209775e-29,"5","Zm00001eb260210"
8.2094523952807e-34,1.03464868231468,0.256,0.128,1.8921145880643e-29,"5","Zm00001eb365640"
8.41317784792376e-34,0.865191154344345,0.361,0.21,1.93906923038947e-29,"5","Zm00001eb045620"
9.09629342044323e-34,0.755949881436286,0.461,0.297,2.09651370754376e-29,"5","Zm00001eb105420"
9.56692049740299e-34,0.84039618354166,0.385,0.231,2.20498383624144e-29,"5","Zm00001eb153380"
1.10310848263258e-33,0.687807967356353,0.554,0.393,2.54244443077158e-29,"5","Zm00001eb233380"
1.14957914920708e-33,0.678684245752502,0.509,0.339,2.64955002309247e-29,"5","Zm00001eb106900"
1.18869774374769e-33,0.713536561620125,0.47,0.304,2.73971055978967e-29,"5","Zm00001eb349140"
1.26003441299485e-33,0.728195740573671,0.473,0.308,2.90412731507053e-29,"5","Zm00001eb103320"
1.35419775958541e-33,0.795635682954355,0.424,0.265,3.12115499629245e-29,"5","Zm00001eb197590"
1.38634161236377e-33,0.960976937889834,0.34,0.196,3.19524014817602e-29,"5","Zm00001eb200140"
1.39919239447789e-33,0.677733674712006,0.569,0.413,3.22485863079264e-29,"5","Zm00001eb371020"
1.4105890614271e-33,1.00361998933118,0.281,0.147,3.25112566877719e-29,"5","Zm00001eb289050"
1.44701402504393e-33,0.43383231205607,0.816,0.72,3.33507792492125e-29,"5","Zm00001eb143170"
1.51080952230333e-33,0.916750097219131,0.339,0.193,3.48211378700471e-29,"5","Zm00001eb251370"
1.54994360449074e-33,0.825635218094912,0.414,0.257,3.57231001963026e-29,"5","Zm00001eb271770"
1.63739839238302e-33,0.877045462925273,0.361,0.211,3.77387581476438e-29,"5","Zm00001eb057210"
1.65522999325653e-33,0.636223546812105,0.603,0.452,3.81497408845766e-29,"5","Zm00001eb060380"
1.670267033259e-33,0.925872364475599,0.329,0.184,3.84963145825535e-29,"5","Zm00001eb199520"
1.76724367640159e-33,0.722920741798147,0.505,0.341,4.07314322537038e-29,"5","Zm00001eb268880"
1.78107457950599e-33,0.660143487220915,0.508,0.337,4.10502069084541e-29,"5","Zm00001eb231330"
1.78979708035079e-33,0.885768672510041,0.375,0.225,4.12512431079249e-29,"5","Zm00001eb229850"
1.82706041516039e-33,0.403566093457595,0.884,0.807,4.21100884486167e-29,"5","Zm00001eb289730"
1.86799659576054e-33,0.851903660518104,0.371,0.219,4.3053585539089e-29,"5","Zm00001eb356610"
2.03967894464821e-33,1.01911296320587,0.264,0.135,4.70105203162519e-29,"5","Zm00001eb154460"
2.04172489799842e-33,0.885682882729092,0.348,0.2,4.70576754490676e-29,"5","Zm00001eb075500"
2.05921929144942e-33,0.823595423107868,0.416,0.26,4.74608862293263e-29,"5","Zm00001eb397430"
2.10725495508433e-33,0.872744864394723,0.357,0.208,4.85680122047836e-29,"5","Zm00001eb311020"
2.14247004269978e-33,0.983925404284652,0.321,0.18,4.93796495441446e-29,"5","Zm00001eb421690"
2.27351456515833e-33,0.73955167294165,0.496,0.334,5.23999636977692e-29,"5","Zm00001eb025800"
2.29649645314511e-33,0.882883550322981,0.368,0.219,5.29296502520885e-29,"5","Zm00001eb329440"
2.32367674989079e-33,0.839635184160795,0.347,0.197,5.3556101731483e-29,"5","Zm00001eb114310"
2.33985560319874e-33,1.05118480928563,0.26,0.132,5.39289919425245e-29,"5","Zm00001eb257690"
2.34799847678005e-33,0.799957063675379,0.457,0.301,5.41166688928267e-29,"5","Zm00001eb329130"
2.45685367916049e-33,0.652572433494415,0.574,0.412,5.6625563597291e-29,"5","Zm00001eb297740"
2.47382647436728e-33,0.784874014802087,0.425,0.269,5.7016752581217e-29,"5","Zm00001eb072520"
2.47652489860949e-33,0.734063890307967,0.471,0.309,5.70789458631515e-29,"5","Zm00001eb434390"
2.49993911033089e-33,0.637921127434166,0.585,0.424,5.76185966149063e-29,"5","Zm00001eb258180"
2.51236074598162e-33,0.805652137052655,0.392,0.235,5.79048904733844e-29,"5","Zm00001eb094560"
2.60894549279553e-33,0.95231051001228,0.307,0.168,6.01309757179514e-29,"5","Zm00001eb056730"
2.63183652982496e-33,0.85378696108593,0.392,0.238,6.06585683394058e-29,"5","Zm00001eb412040"
2.73666972033658e-33,0.862151808722925,0.365,0.215,6.30747637143175e-29,"5","Zm00001eb100530"
2.76544821474368e-33,0.736832239732449,0.493,0.331,6.37380504534123e-29,"5","Zm00001eb269310"
2.8189989872268e-33,0.759004057792319,0.432,0.269,6.49722886576032e-29,"5","Zm00001eb384260"
3.18244804063546e-33,0.912593890625327,0.313,0.171,7.33490624405661e-29,"5","Zm00001eb216690"
3.55920406550943e-33,0.728864502605408,0.51,0.345,8.20325353018613e-29,"5","Zm00001eb301240"
3.59566244462692e-33,0.974264399981893,0.312,0.173,8.28728280237612e-29,"5","Zm00001eb289160"
3.71985304526298e-33,0.87672495661669,0.349,0.201,8.57351729872212e-29,"5","Zm00001eb048210"
3.86508929582183e-33,0.922909354184093,0.367,0.219,8.90825780901015e-29,"5","Zm00001eb102830"
3.92965789369021e-33,0.909746644017673,0.303,0.163,9.0570755133772e-29,"5","Zm00001eb181510"
3.99834776373565e-33,0.923009087690813,0.353,0.208,9.21539192585792e-29,"5","Zm00001eb057260"
4.02189754062211e-33,0.810865193546234,0.407,0.249,9.26966945162584e-29,"5","Zm00001eb171080"
4.11702250497842e-33,0.448674404728197,0.826,0.75,9.48891346947427e-29,"5","Zm00001eb205500"
4.38300869535803e-33,1.0603403596298,0.261,0.133,1.01019584410612e-28,"5","Zm00001eb171090"
4.39544752255971e-33,0.589922984447127,0.679,0.561,1.01306274499956e-28,"5","Zm00001eb204950"
4.44412685015911e-33,0.687334944669874,0.562,0.409,1.02428235642467e-28,"5","Zm00001eb371760"
4.54039536376696e-33,0.538845618720807,0.684,0.534,1.04647032344101e-28,"5","Zm00001eb226560"
4.55355056660999e-33,0.98402542799668,0.292,0.156,1.04950233459227e-28,"5","Zm00001eb279010"
4.6339200066927e-33,0.963587560707403,0.287,0.152,1.06802588314253e-28,"5","Zm00001eb213920"
5.1445597025667e-33,0.541465163542855,0.676,0.524,1.18571812024757e-28,"5","Zm00001eb229990"
5.30191033072285e-33,0.453426937244207,0.827,0.746,1.221984293025e-28,"5","Zm00001eb011840"
5.36718639891274e-33,0.764337875981153,0.514,0.355,1.23702912122141e-28,"5","Zm00001eb281130"
5.38640901126804e-33,0.639512257082811,0.608,0.464,1.24145954891706e-28,"5","Zm00001eb065890"
5.44786588744893e-33,0.956411099423089,0.294,0.157,1.25562412973923e-28,"5","Zm00001eb316790"
6.11379024866411e-33,0.792260496335935,0.455,0.299,1.4091063765121e-28,"5","Zm00001eb333360"
6.13405850693957e-33,0.682946322472353,0.531,0.369,1.41377780467943e-28,"5","Zm00001eb144650"
6.25998136239426e-33,0.776752780755008,0.436,0.278,1.44280050440463e-28,"5","Zm00001eb260230"
6.77392331752525e-33,0.650266892974185,0.561,0.4,1.56125384622322e-28,"5","Zm00001eb378390"
6.77698283300029e-33,0.97152821398632,0.285,0.151,1.56195900334991e-28,"5","Zm00001eb010820"
6.80493187339268e-33,0.699776718123322,0.533,0.375,1.56840069817954e-28,"5","Zm00001eb126930"
6.98739451456542e-33,0.647937741395326,0.575,0.415,1.61045468771704e-28,"5","Zm00001eb178120"
7.4776752379428e-33,0.820240455690825,0.394,0.239,1.72345458884106e-28,"5","Zm00001eb054090"
7.7664992920168e-33,0.85114687040054,0.384,0.232,1.79002275682403e-28,"5","Zm00001eb399350"
8.17656620642329e-33,0.865165013118529,0.378,0.228,1.88453497925644e-28,"5","Zm00001eb334060"
8.34403883258823e-33,0.665674909947807,0.526,0.36,1.92313407013494e-28,"5","Zm00001eb295500"
9.34206391685532e-33,0.850917464568415,0.37,0.217,2.15315889155681e-28,"5","Zm00001eb123450"
9.4972647656625e-33,0.340297142006313,0.932,0.864,2.18892958318989e-28,"5","Zm00001eb181430"
9.92051450806143e-33,0.499288567279614,0.746,0.642,2.286480183818e-28,"5","Zm00001eb133900"
1.04165165502517e-32,0.877412221250703,0.337,0.191,2.40079873450201e-28,"5","Zm00001eb016720"
1.09372341851005e-32,0.95926497306465,0.306,0.168,2.52081373498195e-28,"5","Zm00001eb110720"
1.22591051527434e-32,0.799859426861744,0.446,0.293,2.82547855560431e-28,"5","Zm00001eb066780"
1.24246568513282e-32,0.966355117616401,0.276,0.145,2.86363491109412e-28,"5","Zm00001eb017430"
1.26296045027432e-32,0.58564069632728,0.621,0.465,2.91087124579225e-28,"5","Zm00001eb425750"
1.27824753804626e-32,0.494259648541822,0.738,0.616,2.94610492568902e-28,"5","Zm00001eb003490"
1.28151558192746e-32,0.607411671766335,0.618,0.457,2.95363711322642e-28,"5","Zm00001eb016460"
1.31428579536213e-32,0.727261067850139,0.502,0.346,3.02916590115065e-28,"5","Zm00001eb213310"
1.31581411873932e-32,0.730905410358859,0.486,0.324,3.03268838087039e-28,"5","Zm00001eb241130"
1.33248685739714e-32,0.726496759898548,0.469,0.308,3.07111570892892e-28,"5","Zm00001eb073520"
1.43346439709577e-32,0.314218197641953,0.949,0.895,3.30384874242632e-28,"5","Zm00001eb360070"
1.48984132726149e-32,0.477459613574093,0.783,0.671,3.43378629107227e-28,"5","Zm00001eb211000"
1.55852879170807e-32,0.730660927065678,0.489,0.329,3.59209715912875e-28,"5","Zm00001eb007590"
1.56250211900328e-32,1.05872709754837,0.251,0.127,3.60125488387876e-28,"5","Zm00001eb149650"
1.63925419556974e-32,0.672112896543724,0.556,0.4,3.77815306994913e-28,"5","Zm00001eb385600"
1.68759912998664e-32,0.373975134142824,0.897,0.81,3.88957847479321e-28,"5","Zm00001eb289870"
1.70991797361722e-32,0.900088168321201,0.337,0.194,3.94101894559298e-28,"5","Zm00001eb187900"
1.82287547969623e-32,0.567243458947225,0.673,0.531,4.20136340560387e-28,"5","Zm00001eb278580"
1.98527598584501e-32,0.857334012095907,0.417,0.267,4.57566409217558e-28,"5","Zm00001eb188990"
2.00056467517255e-32,0.657858711117983,0.575,0.419,4.6109014633377e-28,"5","Zm00001eb411150"
2.00145402990129e-32,0.873496072451732,0.345,0.198,4.61295124811649e-28,"5","Zm00001eb197580"
2.1107038387357e-32,0.759015848417819,0.442,0.283,4.86475020751804e-28,"5","Zm00001eb107710"
2.21981957203039e-32,0.603966904257635,0.591,0.428,5.11624014961564e-28,"5","Zm00001eb285510"
2.39480433658238e-32,0.435684897072948,0.842,0.771,5.51954503495506e-28,"5","Zm00001eb071210"
2.45969861014821e-32,1.07156175219449,0.274,0.145,5.66911335666958e-28,"5","Zm00001eb249490"
2.50410697117563e-32,0.792938180275465,0.45,0.296,5.7714657471656e-28,"5","Zm00001eb063270"
2.51560003637827e-32,0.695642630570052,0.514,0.353,5.79795496384465e-28,"5","Zm00001eb260360"
2.55099193614746e-32,0.913928848528622,0.303,0.165,5.87952621443266e-28,"5","Zm00001eb414720"
2.60979898319587e-32,0.971315806825382,0.359,0.216,6.01506469646984e-28,"5","Zm00001eb210370"
2.62200774125815e-32,0.898283521975788,0.31,0.171,6.04320344205177e-28,"5","Zm00001eb078890"
3.10832937417309e-32,0.604089491705939,0.618,0.464,7.16407754159414e-28,"5","Zm00001eb351350"
3.17565234591684e-32,0.758376106762726,0.454,0.294,7.31924352686913e-28,"5","Zm00001eb365940"
3.25678092612241e-32,0.331148595011372,0.96,0.902,7.50622867852694e-28,"5","Zm00001eb215920"
3.29744202340712e-32,0.940503702932747,0.284,0.151,7.59994437554872e-28,"5","Zm00001eb359430"
3.30030641167273e-32,0.968403288969047,0.329,0.19,7.6065462176233e-28,"5","Zm00001eb142530"
3.4516888214644e-32,1.01631280753021,0.274,0.145,7.95545239571115e-28,"5","Zm00001eb091350"
3.58809277726638e-32,1.05852405834729,0.264,0.138,8.26983623304356e-28,"5","Zm00001eb208490"
4.00684865466808e-32,0.834707526495042,0.377,0.226,9.23498477927898e-28,"5","Zm00001eb133210"
4.37047703707248e-32,0.956282466819748,0.294,0.159,1.00730754750446e-27,"5","Zm00001eb159830"
4.80607657311029e-32,0.742101448570581,0.458,0.299,1.10770452857046e-27,"5","Zm00001eb077900"
4.83575391443265e-32,0.626497298660657,0.613,0.465,1.11454456219844e-27,"5","Zm00001eb118330"
5.18025752884499e-32,0.787284285743018,0.389,0.238,1.19394575524819e-27,"5","Zm00001eb162890"
5.23663969454e-32,1.04912332290638,0.254,0.13,1.20694071679758e-27,"5","Zm00001eb323380"
5.39712515952316e-32,0.826575151515027,0.414,0.262,1.2439294067669e-27,"5","Zm00001eb388780"
6.01423698078309e-32,0.495339050414213,0.743,0.617,1.38616133933089e-27,"5","Zm00001eb107110"
6.08262406492351e-32,0.777350004106006,0.427,0.269,1.40192319448357e-27,"5","Zm00001eb145640"
6.2349663825064e-32,0.769761678583828,0.395,0.24,1.43703505184008e-27,"5","Zm00001eb416360"
6.33205600396593e-32,0.937616076695824,0.328,0.189,1.45941226779407e-27,"5","Zm00001eb267600"
7.7315728678343e-32,0.972804821542981,0.295,0.161,1.78197291457845e-27,"5","Zm00001eb294470"
8.16158864215903e-32,0.808166769529719,0.401,0.249,1.88108295024481e-27,"5","Zm00001eb194650"
8.2688115363892e-32,0.775358086808809,0.455,0.297,1.90579568290698e-27,"5","Zm00001eb228960"
8.49262068048511e-32,0.681275833589751,0.543,0.391,1.95737921443821e-27,"5","Zm00001eb230300"
9.04548129395966e-32,0.754242729219985,0.458,0.301,2.08480252863182e-27,"5","Zm00001eb105230"
9.36790326325192e-32,0.793330959271647,0.44,0.286,2.1591143441143e-27,"5","Zm00001eb210470"
1.05434929517565e-31,0.811573035492741,0.379,0.228,2.43006425552084e-27,"5","Zm00001eb406780"
1.07249682926656e-31,0.691250162951773,0.418,0.264,2.47189069209358e-27,"5","Zm00001eb175860"
1.07450592428938e-31,0.730324206323414,0.457,0.297,2.47652125430215e-27,"5","Zm00001eb378570"
1.20498542426446e-31,0.668455309982196,0.489,0.326,2.77725040584472e-27,"5","Zm00001eb395310"
1.20719552052875e-31,0.991545358618549,0.274,0.145,2.78234423571466e-27,"5","Zm00001eb116420"
1.24515800871796e-31,0.936827788522262,0.302,0.167,2.86984017849316e-27,"5","Zm00001eb427200"
1.30495122834488e-31,0.882477785999988,0.312,0.173,3.00765159108927e-27,"5","Zm00001eb394830"
1.31744424165405e-31,0.607868251590912,0.618,0.473,3.03644548816425e-27,"5","Zm00001eb001260"
1.33014845940332e-31,0.852917192032381,0.369,0.222,3.06572616923277e-27,"5","Zm00001eb159400"
