,SAM,P1_P2,P3,P4,P5
Zm00001eb231360,-1.3856522039535777,-0.9896939915246911,0.564802451985805,1.1721404156957638,0.6384033277967006
Zm00001eb250390,-1.5224646241259485,-0.8111650636036197,0.5202861720170684,1.1404533376412187,0.6728901780712807
Zm00001eb428830,-1.494713079311434,-0.8931936439756504,0.5923430619561071,0.9484927313828679,0.8470709299481117
Zm00001eb372610,-1.416328965843537,-0.9913084587363553,0.5797413278636465,0.9619986608515195,0.8658974358647263
Zm00001eb066640,-1.5980419616892836,-0.7456791056529445,0.6216260957417212,0.9635170216631532,0.7585779499373567
Zm00001eb233420,-1.6449203494277436,-0.6832767395668794,0.661239746162059,0.8140037145588447,0.8529536282737201
Zm00001eb266750,-1.6843525442451355,-0.6101174526449311,0.6179494455868076,0.8800400787918231,0.7964804725114345
Zm00001eb037480,-1.7102059218413397,-0.563828378496977,0.6147235526459175,0.8667507887846537,0.7925599589077448
Zm00001eb432100,-1.5785081250728201,-0.7737234011002301,0.5845975519936852,0.8306899387272572,0.9369440354521072
Zm00001eb319090,-1.5531713259350362,-0.7791022485257508,0.44327667109980035,0.9466962961137606,0.9423006072472243
Zm00001eb152630,-1.6080635927934253,-0.6922293264691419,0.4400942701878913,1.004589483103898,0.8556091659707782
Zm00001eb273540,-1.6187375393581407,-0.7256084417043478,0.8541960196581629,0.8264901950777149,0.6636597663266113
Zm00001eb134520,-1.5905713513596327,-0.7746269361372389,0.7998092366171852,0.8332891435304278,0.732099907349256
Zm00001eb246520,-1.5422274769400826,-0.8457017459487762,0.8404550373212308,0.8099318369636711,0.7375423486039563
Zm00001eb184110,-1.4994171016976254,-0.8879754922735218,0.9967573993119022,0.7326635801308979,0.657971614528346
Zm00001eb251530,-1.4468476544478186,-0.9444731206678761,0.8658786058841518,0.9878540710836909,0.5375880981478524
Zm00001eb424710,-1.6991107884998544,-0.44822477300701563,0.2749317444334103,1.1406298788262474,0.731773938247212
Zm00001eb118900,-1.725362407362128,-0.46920939545553597,0.373012623117794,0.9597171362645541,0.861842043435314
Zm00001eb168870,-1.7258082591937929,-0.49204683309618025,0.44082216957177023,0.944322272617195,0.8327106501010075
Zm00001eb250760,-1.7721910671493013,-0.38107943102212744,0.5245031102937279,1.0516305844909768,0.5771368033867235
Zm00001eb028430,-1.753456302905275,-0.32512607924361503,0.6906287108197505,0.258369034247478,1.1295846370816633
Zm00001eb086370,-1.6629260129796322,-0.47467343013650337,0.7287248022217452,0.21155878783122736,1.1973158530631638
Zm00001eb158610,-1.6515007933775532,-0.45977904952500853,0.7471335641145626,0.1470533932634992,1.2170928855244996
Zm00001eb349450,-1.661957173051096,-0.4276296606769389,0.6847018537152139,0.15501044114579085,1.2498745388670303
Zm00001eb068530,-1.615843498864556,-0.7005631314764216,0.6088984734353216,0.6670568876711197,1.0404512692345347
Zm00001eb255970,-1.6985684302150494,-0.5405983399045292,0.5633789137441645,0.6130712730458786,1.0627165833295358
Zm00001eb172290,-1.6368124669060542,-0.615912183609093,0.6480069029864493,0.4602882236583205,1.1444295238703754
Zm00001eb193670,-1.7535652355711633,-0.4606324176811765,0.8979144449685694,0.5162338036351418,0.8000494046486292
Zm00001eb364850,-1.7395758778310355,-0.4752911544271164,0.8007027330322273,0.47586916932869383,0.9382951298972315
Zm00001eb002830,-1.7056876901433835,-0.47214428153452537,0.9292455438572457,0.2890858404382942,0.9595005873823694
Zm00001eb024330,-1.640166643045728,-0.6456625547738045,0.9218340215254057,0.4443488298034329,0.9196463464906979
Zm00001eb001990,-1.61876428617937,-0.6994967573189429,0.9144220336652338,0.5165053281750367,0.8873336816580422
Zm00001eb226740,-1.8204587251008228,-0.28333308717986627,0.9790610093589764,0.47697733922170255,0.6477534637000248
Zm00001eb429830,-1.8273031060195775,-0.3206108876634154,0.8009408006898866,0.742397625773817,0.6045755672192887
Zm00001eb273840,-1.812234885592273,-0.3610585856964035,0.7683011581559239,0.7663438171831937,0.638648495949557
Zm00001eb208150,-1.7970118264888273,-0.39972442790557894,0.6985182002661727,0.7679840400953334,0.7302340140329004
Zm00001eb074460,-1.8613373692383834,-0.23282909700381008,0.7620798227887357,0.5847391387781687,0.7473475046752871
Zm00001eb320470,-1.8354026362235933,-0.3058731332913747,0.7234249697328452,0.6409376906355204,0.776913109146602
Zm00001eb027720,-1.8546888809353121,-0.2421498193413807,0.6522476526793305,0.5945379954433253,0.850053052154036
Zm00001eb200970,-1.7345153690784714,-0.3827501430339371,0.49147316447543327,0.43752135299195327,1.1882709946450216
Zm00001eb146690,-1.781210701430854,-0.33250016786810416,0.5195541466173672,0.5003227919127495,1.0938339307688434
Zm00001eb073830,-1.8038604880986053,-0.2533906693403082,0.45869678045646634,0.4879977933476242,1.110556583634825
Zm00001eb310260,-1.8183789933223842,-0.1925946850033271,0.3631485028065858,0.5350662754026643,1.1127589001164615
Zm00001eb136980,-1.7992925844711825,-0.1992390374345322,0.43487603325496205,0.38735128224244003,1.176304306408312
Zm00001eb301170,-1.7641876595387849,-0.28936960333336104,0.23901991247042714,0.6830994109841224,1.1314379394175946
Zm00001eb120740,-1.8052119677487177,-0.16698620554102617,0.19985074543002815,0.6594830263328577,1.1128644015268576
Zm00001eb033570,-1.7568589665644727,-0.18616339487871153,0.17209583806277856,0.5105750057227652,1.2603515176576394
Zm00001eb390330,-1.8376983781095937,-0.20863723928357905,0.34079447956730563,0.786592741184269,0.9189483966415966
Zm00001eb330910,-1.8372621349913252,-0.22489331081563124,0.3895431244008246,0.7282991899795501,0.9443131314265819
Zm00001eb337530,-1.8803136124332889,-0.14845094057623043,0.5053429836880102,0.6463746085484826,0.8770469607730267
Zm00001eb183160,-1.8850157644435965,-0.07608445974119854,0.5448319156909078,0.4424492416083819,0.9738190668855057
Zm00001eb136460,-1.8632216709597975,-0.16503565421928004,0.6860675530920292,0.4163961835056337,0.9257935885814143
Zm00001eb259650,-1.857305411808132,-0.03658308126832128,0.6759307848775735,0.1903588772664053,1.0275988309324804
Zm00001eb240740,-1.536887081947799,-0.4635535014513133,0.2358587395407999,1.5189196841521764,0.2456621597061353
Zm00001eb188460,-1.5924946983992911,-0.47916981760403426,0.2889212801813984,1.4213691145519345,0.36137412126999197
Zm00001eb075300,-1.4956202399873404,-0.7429393512819296,0.27182781248135374,1.3021557210789239,0.6645760577089929
Zm00001eb328570,-1.3835913782176734,-0.8498375632367619,0.2875591031788064,1.4131371809772517,0.5327326572983759
Zm00001eb387280,-1.2622502126500215,-0.922694232178144,0.44057219073178183,1.5201979397851626,0.2241743143112221
Zm00001eb284010,-1.2808583524990294,-0.7839940628754765,0.41548718178767857,1.6031178276803386,0.04624740590648914
Zm00001eb001630,-1.3408091822664652,-0.6539477459238928,0.38418167816804855,1.6207663808714048,-0.010191130849095465
Zm00001eb067740,-1.178897989342564,-1.1459221628294205,0.5372227138347792,1.346955084248875,0.44064235408832975
Zm00001eb031700,-1.1412365086486072,-1.2665722309787768,0.5702485881905961,1.1186261510281432,0.7189340004086437
Zm00001eb371070,-1.5129241342115025,0.4027825309413129,-0.7958859184044794,0.7306155312089218,1.1754119904657472
Zm00001eb018020,-1.5320231327788871,0.06714303832474765,-0.6468345315178207,1.0687548146636838,1.0429598113082796
Zm00001eb058370,-1.7337660805896986,0.1634056542852431,-0.3126601356271445,0.7216078125789458,1.1614127493526534
Zm00001eb050760,-1.7894630742734308,0.16032993990134303,-0.19475688529645155,0.7236652049035595,1.1002248147649771
Zm00001eb237340,-1.8405104215915828,0.3184111713181337,-0.18113838620234013,0.733687957385482,0.9695496790903082
Zm00001eb108240,-1.764817115406467,0.31723626920709364,-0.36793527402168247,0.8817201895438426,0.9337959306772124
Zm00001eb384950,-1.7448401721344464,0.20489684883830372,-0.3506836080456763,0.9861544091746876,0.9044725221671244
Zm00001eb238570,-1.6294141627811332,-0.22467203410698894,-0.25694496216879636,1.0674523374627582,1.04357882159416
Zm00001eb283990,-1.7059236855556972,-0.2146079296663497,-0.08900241292497589,1.0962352624920786,0.9132987656549446
Zm00001eb249840,-1.8655882320659607,0.14187637706863457,-0.005941159455330616,0.8225975513510969,0.9070554631015609
Zm00001eb259370,-1.8918731713494588,0.1925552354001794,0.04933964212568269,0.9252133942736993,0.7247648995498966
Zm00001eb324750,-1.9406333946713392,0.1818053357354775,0.25007390602928914,0.7448287270843229,0.7639254258222503
Zm00001eb161460,-1.9084164402601527,0.11356198261082084,0.17307418813500552,0.8086461696614345,0.8131340998528885
Zm00001eb399830,-1.9137193846844514,0.05008864134405746,0.2804584857723971,0.7509962046460462,0.8321760529219515
Zm00001eb155280,-1.9282920667976704,0.009941063813706307,0.471669468366414,0.802949377661755,0.643732156955799
Zm00001eb011070,-1.8755229863710237,-0.05319412427505501,0.2640769310098351,0.9426238146311574,0.7220163650050865
Zm00001eb273020,-1.8862779062108737,-0.0508490514938468,0.367117829454017,0.9749127029775972,0.5950964252730683
Zm00001eb355710,-1.8521973513525285,-0.18200059366320392,0.43357626271086747,0.9836922674615992,0.6169294148432656
Zm00001eb153520,-1.8217450560848774,-0.13141821326686562,0.27566887181427074,1.139568699064088,0.5379256984733858
Zm00001eb397720,-1.4234016756600096,0.3596669158626048,0.21810838855640233,-0.6815993573937412,1.5272257286347448
Zm00001eb309590,-1.6666506780615522,0.21503905726838524,0.4434090510348985,-0.35356587777571313,1.3617684475339826
Zm00001eb279090,-1.709600273019904,0.3547531854752633,0.3679094682425531,-0.3217111627679523,1.3086487820700392
Zm00001eb020740,-1.7312149622756223,0.4948886958626475,0.15058660307761915,-0.21406091146677061,1.2998005748021282
Zm00001eb017630,-1.8735987355483217,0.04968278382254001,0.3535925485421335,0.3601908668699222,1.1101325363137258
Zm00001eb319590,-1.9363154733769017,0.13965726658877847,0.37696656593118366,0.5082121599689002,0.9114794808880405
Zm00001eb362240,-1.93760674912593,0.2852731506766602,0.29018054581751684,0.40506556939867533,0.95708748323308
Zm00001eb117090,-1.8994992930245687,0.31048792713196705,0.23537100714402742,0.27437200787640176,1.0792683508721708
Zm00001eb145580,-1.7908454493526273,0.27946801025103124,0.14788719046359705,0.06394792555121494,1.2995423230867849
Zm00001eb407990,-1.8098671229632912,0.17983464947172947,0.22842457628609872,0.12738858420266924,1.2742193130027952
Zm00001eb275490,-1.8368034554943606,0.2398341345636185,0.20560232585417396,0.1672853143983093,1.2240816806782586
Zm00001eb107170,-1.7410635700948984,-0.08888852543501369,0.34476575576017354,0.13471003281401966,1.3504763069557195
Zm00001eb353230,-1.7146985866430082,0.29259424512128984,-0.11811779268403427,0.14797625840416537,1.392245875801587
Zm00001eb150140,-1.7255256111698873,0.5211472650259292,-0.21819821378525167,0.1232855595526596,1.2992910003765494
Zm00001eb310270,-1.8172889022217413,0.493108127496743,-0.22881063112657338,0.463398304168313,1.0895931016832594
Zm00001eb410950,-1.4225304035349817,-0.3717682655146556,0.6923870477413054,-0.3849104119726914,1.4868220332810242
Zm00001eb087050,-1.781202109686312,0.7732926849110399,0.3600262105585597,0.9909656943762227,-0.3430824801595103
Zm00001eb406660,-1.8466378159460688,0.7935847940024211,0.5151835704653405,0.7933801789332215,-0.25551072745491554
Zm00001eb143080,-1.862059101120762,0.661145725567455,0.7789206199790089,0.6581350354707287,-0.23614227989642783
Zm00001eb157620,-1.8026065033963685,0.5386347486746138,0.7674171521420966,0.8599430921266001,-0.36338848954694253
Zm00001eb054670,-1.9235197280240948,0.7746453460740682,0.7837529424849894,0.2802104408675792,0.08491099859745843
Zm00001eb388180,-1.9175546445653378,0.6631373382169602,0.7173121873744709,0.6035565349846268,-0.06645141601071862
Zm00001eb146650,-1.9499455673396666,0.6820472117921661,0.610948966192332,0.596312328254695,0.060637061100474426
Zm00001eb407530,-1.9427568317648714,0.76475785474177,0.5916455331176664,0.5369919171249173,0.04936152678051925
Zm00001eb179590,-1.9142980644882983,0.8160190111071712,0.68517704695333,0.4461148509445257,-0.03301284451672692
Zm00001eb222650,-1.9485228878084249,0.8312213060208963,0.5597365228645742,0.4264059077069793,0.13115915121597505
Zm00001eb423330,-1.9624960397191216,0.7947221253931297,0.49040411468496903,0.492169294897965,0.18520050474305727
Zm00001eb390910,-1.932770854831236,0.6868234855446069,0.49588092376298093,0.7393631525761503,0.010703292947498317
Zm00001eb084180,-1.9366132151102828,0.6313936581010798,0.4052132390263251,0.8252816211253552,0.07472469685752384
Zm00001eb408080,-1.9224994418789745,0.28816425780077654,0.6451736034911167,0.8917507549212048,0.09741082566587755
Zm00001eb415660,-1.9742798043103742,0.462852333990772,0.6732161334941822,0.6233945401401012,0.2148167966853173
Zm00001eb122740,-1.960321647195934,0.39548838940617315,0.8407768838537095,0.4879118408681006,0.2361445330679468
Zm00001eb036040,-1.8829611405453792,0.07494925510634637,1.0911524138747304,0.3837537467665046,0.33310572479779743
Zm00001eb254860,-1.82299682089504,0.1297432024244222,1.2328187186412545,0.3606152085390766,0.09981969129028556
Zm00001eb189080,-1.839266982551506,0.35126516873314617,1.1992636750618793,0.22740981064886445,0.06132832810761776
Zm00001eb365340,-1.8171727182135975,0.45238120517425834,1.180225671779931,0.29632905043495705,-0.11176320917554962
Zm00001eb338940,-1.9126412851549794,0.5165007981365952,0.9532659362253034,0.40616052895084803,0.03671402184223212
Zm00001eb041890,-1.8910455234736883,0.3493771871783466,0.9951048757297244,0.5581351024900448,-0.011571641924426819
Zm00001eb281290,-1.8788860574029418,0.5183462687470468,1.063210442291693,0.03358749414545719,0.26374185221874485
Zm00001eb080570,-1.920032087084728,0.46576064139073464,0.987088723512799,0.3144301310524984,0.15275259112871642
Zm00001eb268180,-1.932074798590347,0.401687899017048,0.9692759148766271,0.3469453888002183,0.2141655958964537
Zm00001eb101420,-1.940409673451271,0.37339237413331516,0.9507274565290358,0.27986814333142235,0.3364216994574974
Zm00001eb325550,-1.9374277003640699,0.44421907783370107,0.9453607592488725,0.22260282987981547,0.3252450334016811
Zm00001eb364360,-1.9120084695899877,0.3862663438403502,1.0362250578247774,0.21786919152417963,0.27164787640068083
Zm00001eb386770,-1.9519867022986626,0.43357672975526246,0.8684656303894679,0.19022656197003532,0.45971778018389664
Zm00001eb242480,-1.9856942344387847,0.5676294845064822,0.6790722916837733,0.3518742027265829,0.38711825552194623
Zm00001eb241300,-1.9475348098946244,0.610243850261738,0.843607727447826,0.22260277550135218,0.2710804566837086
Zm00001eb193920,-1.9487724618440734,0.8160615728787667,0.6199851550664919,0.15511078147715027,0.35761495242166347
Zm00001eb249470,-1.6143386155211314,1.0302914598190103,0.8621756474058438,-0.6636525445838047,0.3855240528800806
Zm00001eb102780,-1.7890116354260843,0.8506808143808707,0.9960510149030938,-0.23133983131661776,0.1736196374587348
Zm00001eb311960,-1.870265192148506,0.7229185086899732,0.9393048620360784,-0.0903532352755445,0.29839505669800165
Zm00001eb110370,-1.595277169790184,0.48759888455505124,1.4313705134139725,-0.40281105278820545,0.07911882460936742
Zm00001eb300360,-1.4793828731862577,0.5645445147373452,1.4522613534990487,-0.6145734849795508,0.07715048992941503
Zm00001eb181510,-1.4550225121922342,-0.00482903806334665,1.676342744283811,-0.26529169621164167,0.048800502183402136
Zm00001eb395100,-1.5110121578929947,0.06712727544205077,1.6409627434441258,-0.08966141471831521,-0.1074164462748698
Zm00001eb247330,-1.544072712088295,0.04219411059426968,1.6018159411769655,0.09708756340853078,-0.1970249030914668
Zm00001eb398190,-1.6335250830441495,-0.012447184940827891,1.5164440348001165,0.17304518228676213,-0.04351694910190043
Zm00001eb061930,-1.5833625102113553,0.1092072949084847,1.5177702840521032,0.27522710647840276,-0.31884217522763597
Zm00001eb075510,-1.6839658124937624,0.1910510158446868,1.3494996298170845,0.45662669555630264,-0.3132115287243108
Zm00001eb265410,-1.5872637609350215,0.03666698966691516,1.3697358929906096,0.6320564816712012,-0.4511956033937132
Zm00001eb326020,-1.6061402534599059,-0.018085180661852406,1.057970470886825,1.0382309690592841,-0.4719760058243501
Zm00001eb265240,-1.5608759301601758,-0.13264407448838392,1.2658184863681776,0.8666566818111756,-0.43895516353079345
Zm00001eb147220,-1.6220397252104626,-0.20921755622727806,1.2772556717742751,0.7967960535456097,-0.24279444388214488
Zm00001eb232000,-1.6678507343858662,-0.2691367569521104,1.1474066190053323,0.9035037186505667,-0.11392284631792256
Zm00001eb053560,-1.5769916603594172,-0.4084872410000685,1.060952620112783,1.0920411144422566,-0.1675148331955564
Zm00001eb073010,-1.4579690330810637,-0.35974977917082657,0.9060911657054765,1.3242528572358172,-0.4126252106894054
Zm00001eb181970,-1.5545044643234243,-0.3155951740914901,0.7548870426433343,1.361413346391249,-0.2462007506196689
Zm00001eb064880,-1.7518002656412142,0.02482285272675791,0.7864664060690796,1.1297135272604502,-0.18920252041507213
Zm00001eb273390,-1.602316344884114,0.2298130507942943,0.549613239674609,1.3439469195779339,-0.5210568651627151
Zm00001eb040160,-1.6555640441192159,1.0647347027077272,0.009831829574818873,0.9820809959362982,-0.4010834840996273
Zm00001eb187260,-1.6183328748319104,1.2023994624704726,0.29743723151963414,0.7072236531383153,-0.5887274722965079
Zm00001eb271520,-1.7801680929044537,1.155398119859215,0.2892385489504065,0.5897296555036209,-0.25419823140878905
Zm00001eb163520,-1.810752496309304,1.239628072888751,0.32455751913032227,0.27942831380582045,-0.03286140951559483
Zm00001eb073550,-1.8766687716585844,1.1340159118963897,0.1751680900070647,0.269270146997409,0.29821462275772126
Zm00001eb195490,-1.6337009324529146,1.504144670137183,-0.1600406746373593,0.12217255285202902,0.16742438410106222
Zm00001eb219990,-1.304265579815671,1.4873344179244832,0.756575277467616,-0.6606831907113766,-0.27896092486505136
Zm00001eb199430,-1.5902993575761606,1.3477292957821299,0.6871750221966593,-0.42666417187219013,-0.01794078853043434
Zm00001eb071780,-1.5176842958193928,1.531184480214334,0.47647946755118425,-0.29516827311659255,-0.19481137882953273
Zm00001eb065440,-1.4258754318580869,1.6070838845005817,0.2918548476928883,-0.5423804247427215,0.06931712440733886
Zm00001eb234870,-1.6238863705694369,1.4363671931522608,0.32423928314856054,-0.37279808886187493,0.2360779831304927
Zm00001eb006700,-1.1547278018642357,1.6253259781025102,0.36115826296474973,-0.9396026177926526,0.1078461785896325
Zm00001eb006680,-1.1015081315402042,1.7460689895025197,-0.12245614623337091,-0.802638335785181,0.2805336240562343
Zm00001eb154070,-1.3622979734499294,1.5967248972319164,-0.4245271362556695,-0.3501023953203403,0.5402026077940227
Zm00001eb024300,-1.00272007698828,1.6575091992549384,-1.00272007698828,-0.1270662270888525,0.4749971818104747
Zm00001eb101350,-1.0027197343127177,1.6575097665476746,-1.0027197343127177,-0.12706679500915438,0.4749964970869151
Zm00001eb273570,-0.8340337958698938,1.6891057721438345,-1.1822697531481938,0.16662841417728547,0.1605693626969658
Zm00001eb318060,-0.9514706130098382,1.7340404203300244,-0.9514706130098382,0.37449128335801557,-0.20559047766836339
Zm00001eb187310,-1.4538261543926243,0.8351363492256941,-0.8214895058223093,0.23170785867525226,1.2084714523139883
Zm00001eb135910,-1.354257540043874,0.6404458100867786,-0.6851188187189964,-0.1092140637818599,1.508144612457951
Zm00001eb227200,-1.238386032359396,0.6664053184062603,-0.7760299897803203,-0.19533779463198375,1.5433484983654444
Zm00001eb037530,-0.9575669473628992,0.746011541726583,-0.9575669473628992,-0.3968088668850764,1.565931219884292
Zm00001eb164360,-0.8419114345937334,0.597934584174345,-0.8419114345937334,-0.6049382168588335,1.6908265018719548
Zm00001eb389660,-0.9317009282752533,0.3299214810517288,-0.2725426612402476,-0.8982389082740077,1.7725610167377788
Zm00001eb011560,-1.3573527637801581,0.9439230947832228,-0.32804482202847923,-0.5998545971567107,1.341329088182126
Zm00001eb174220,-1.0168323188339128,1.066726195818699,-1.0168323188339128,-0.33099818749060933,1.2979366293397354
Zm00001eb348560,-1.1250670531913176,1.2645731413202723,-1.1250670531913176,0.05480912846172799,0.9307518366006344
Zm00001eb037440,-1.5340336065807012,1.1578929795451578,-0.735639555732868,0.2849365912740328,0.8268435914943816
Zm00001eb356430,-1.5429298725571408,1.3235198265975114,-0.6667765912514287,0.3197882571775704,0.5663983800334863
Zm00001eb160100,-1.6091604222718163,0.12809246361449533,-0.37125130911475296,1.4461712620059792,0.40614800576609317
Zm00001eb051480,-1.4026561390007983,-0.24485131896140525,0.15092199341503637,1.704833926598986,-0.20824846205181904
Zm00001eb314630,-1.0345026220439044,-0.6039440659581801,0.8916821905657546,1.489431117247311,-0.7426666198109843
Zm00001eb185160,-1.0967738814422845,-1.0967738814422845,0.8477224921069939,1.369302559431415,-0.02347728865383937
Zm00001eb051310,-1.2551556628931022,-0.8703243312453661,0.8619963454253106,1.3820373179923648,-0.11855366927920719
Zm00001eb288970,-1.3000894974718558,-0.8880255812920769,0.8191354103130654,1.3601903517587453,0.008789316692122287
Zm00001eb278680,-1.3978097415083732,-0.7836193176118197,0.702713560283375,1.389343357164317,0.08937214167250171
Zm00001eb136720,-1.5077173835509554,-0.7980768763846268,0.8678719594432966,1.1080945345785318,0.32982776591375434
Zm00001eb063930,-1.6114587621035907,-0.6379918258417491,1.0009978329933402,0.9519864161229445,0.2964663388290547
Zm00001eb136130,-1.6549124486527351,-0.5644159544705342,0.9253207899860569,1.000028594525749,0.2939790186114639
Zm00001eb028820,-1.617012003055185,-0.4836559914699858,0.9367631701607122,1.128068977959017,0.03583584640544273
Zm00001eb020850,-1.6438433019177716,-0.4685559973908406,0.8444684697824701,1.1637215781821395,0.10420925134400301
Zm00001eb285760,-1.68869455519895,-0.3099746667389876,0.7196148410929742,1.2380214807548378,0.041032900090127625
Zm00001eb313510,-1.648597952713652,-0.1448234535743518,1.378119649916857,-0.16363029134347223,0.5789320477146187
Zm00001eb171140,-1.6921785321255627,-0.33602748177748804,0.9937586461455991,0.016713733036411688,1.0177336347210446
Zm00001eb011300,-1.698023483044324,-0.35371431842546397,1.0022224556645032,0.057632769481589616,0.9918825763236935
Zm00001eb010280,-1.6813741090313916,-0.5188086845736644,1.1674268902190275,0.4545688411427715,0.5781870622432552
Zm00001eb349820,-1.727494943467138,-0.3659980372421436,1.2177448657170442,0.35001986410186375,0.5257282508903802
Zm00001eb364110,-1.8325393991890453,-0.19316599598841136,1.0665264671300343,0.4204479586333224,0.538730969414102
Zm00001eb295830,-1.8374775875747622,-0.12420565153974178,0.7319690026608429,1.0125830909525921,0.21713114550106744
Zm00001eb016100,-1.842696402714576,-0.18275976016074374,0.6943315182314717,0.9841735042427886,0.34695114040106306
Zm00001eb187120,-1.9048034674888437,-0.04138134971206605,0.7444230602149604,0.8173641125801665,0.3843976444057839
Zm00001eb068520,-1.8898842410395627,-0.07949489684720636,0.8350943090014893,0.7688037337371912,0.36548109514809024
Zm00001eb054480,-1.8710708304908679,-0.14612097048706196,0.9058312037349033,0.696483798326117,0.4148767989169015
Zm00001eb320950,-1.8681840388758495,-0.13666295544460932,0.9576947122326618,0.6370849969085853,0.4100672851792125
Zm00001eb374760,-1.8031528750548658,-0.2860089333471876,1.0559369386634556,0.6116360242296623,0.42158884550893544
Zm00001eb433460,-1.7801420451310885,-0.3668148265215433,0.9531340846631726,0.7911666064056483,0.40265618058381053
Zm00001eb109820,-1.8898981512792516,0.04836048911323994,1.0231488499769898,0.2604789937851501,0.5579098184038647
Zm00001eb256690,-1.9432047617033539,0.1400624544422168,0.8657770189220885,0.38081605619679054,0.5565492321422582
Zm00001eb038010,-1.9510018758963907,0.22513278009127646,0.8535714215632599,0.3060121327986298,0.5662855414432258
Zm00001eb206360,-1.9663020597090781,0.17431328303926152,0.5788977339394207,0.7337335003635221,0.4793575423668723
Zm00001eb234270,-1.950847241304966,0.07736191694380966,0.7092833225794238,0.5210920149380488,0.6431099868436825
Zm00001eb348760,-1.9103290862037843,-0.0944989102878299,0.689190240661237,0.6830992878439929,0.6325384679863848
Zm00001eb393300,-1.9534325801176087,0.12799671221133765,0.49900601475634904,0.5235673054504428,0.8028625476994796
Zm00001eb029220,-1.7794317914806834,-0.10927664933511055,1.234091243910364,0.5327813190746333,0.12183587783079723
Zm00001eb023780,-1.7036820478177248,-0.2116631726041138,1.3634079470004876,0.41996095328830274,0.13197632013304783
Zm00001eb344160,-1.690329335111775,-0.17426300306624548,1.3771058868616484,0.4641712194400529,0.023315231876318617
Zm00001eb193180,-1.6938004230236965,-0.11375031884364502,1.3290309695271993,0.5837066075255491,-0.1051868351854092
Zm00001eb156040,-1.5244905166589593,-0.30094967629086095,1.5239672107762494,0.48046283060629696,-0.17898984843272356
Zm00001eb151260,-1.5413638650575672,-0.39636506139144817,1.4901211966164145,0.49440934628582944,-0.04680161645322986
Zm00001eb063390,-1.5155007127134146,-0.3450030281573931,1.574518883340199,0.3221949914759036,-0.036210133945305784
Zm00001eb009140,-1.5107337347848897,-0.6103082788613963,1.385272815796284,0.6467649109762068,0.08900428687379118
Zm00001eb317890,-1.5466215711242883,-0.5985514832250315,1.3481405873615804,0.6378741429665304,0.15915832402120925
Zm00001eb023210,-1.5761975768999599,0.1501549475704898,0.7402751179393563,-0.5817537138614108,1.2675212252515242
Zm00001eb102540,-1.697122153849396,0.4877195338834274,0.40005168358467896,-0.4302916666513611,1.2396426030326553
Zm00001eb063940,-1.844183659980307,0.3415295900108059,0.8333380228164019,-0.19633158161776165,0.865647628770858
Zm00001eb149820,-1.8877960201927002,0.1871344999421752,0.46973991867762876,0.15558729683816772,1.0753343047347275
Zm00001eb319530,-1.9647571457550586,0.37567969691668374,0.3905954802455804,0.3464072644134296,0.8520747041793648
Zm00001eb246270,-1.9371934263392692,0.569641242601729,0.3289117818387207,0.14836159057994688,0.8902788113188742
Zm00001eb372360,-1.968728883028872,0.6314778325909107,0.5511314808198199,0.15577890267228542,0.6303406669458566
Zm00001eb296640,-1.7470107909451946,1.204555015112624,0.23324052736978035,-0.28968525965230285,0.5989005081150933
Zm00001eb379340,-1.8654660364903894,0.8418019641068518,0.5040095383375199,-0.19971592344671812,0.719370457492736
Zm00001eb274210,-1.888098871840309,0.7506998034909317,0.13513545909662425,0.08220180350888656,0.9200618057438641
Zm00001eb293840,-1.8445827220896696,0.8175929360061908,0.15005109466089067,-0.07242707583378262,0.9493657672563715
Zm00001eb330490,-1.8003552350789713,0.9270098191298011,-0.11164306555422533,0.044270806331347036,0.9407176751720479
Zm00001eb350280,-1.6799408422506381,1.0059572275099304,-0.30749324982334003,-0.052238688062193527,1.0337155526262398
Zm00001eb344600,-1.7882945729723807,1.0347037535042085,-0.3323894781840958,0.6679527314456566,0.4180275662066125
Zm00001eb107910,-1.8409135896414897,0.8352702504862394,-0.24544289893656626,0.4377797574492069,0.8133064806426101
Zm00001eb099980,-1.9071322016550962,0.8262610888919575,-0.07843959836815775,0.6111668243447015,0.5481438867865951
Zm00001eb122050,-1.9317637851221248,0.8643307297590089,0.08556057504862494,0.6171576176706736,0.3647148626438292
Zm00001eb009170,-1.94958562394068,0.8338816507156609,0.13102012158236212,0.46242644971623703,0.5222574019264199
Zm00001eb215560,-1.905500389405681,0.9680533650918538,0.07896351889802598,0.2601134782283316,0.5983700271874727
Zm00001eb175540,-1.9175295936142147,1.0090818279580271,0.18202161383618262,0.3005441953908411,0.425881956429166
Zm00001eb129860,-1.8910597256600152,1.07832153593807,0.1222329325938651,0.2828982612447584,0.40760699588332006
Zm00001eb371000,-1.9532240647503507,0.8792640818182261,0.43639670113863066,0.41397848274075466,0.2235847990527356
Zm00001eb256160,-1.9894084932408225,0.572946356141817,0.35274771013008605,0.42274446919635467,0.6409699577725686
Zm00001eb333350,-1.9863353504951673,0.6583500264450065,0.29498492232746715,0.500910161205649,0.5320902405170463
Zm00001eb336820,-1.9837441203830497,0.5168061493936457,0.6338780259929258,0.5728547641647145,0.26020518083176647
